iteration,x,y,loss,grad_norm,update_norm,grad_x,grad_y
106,-1.4358204934617396,2.0691924215533115,5.939015627410783,1.602358938785259,0.0016023589387852053,-0.4998937403776349,1.5223864217196237
107,-1.4353205997213618,2.067670035131592,5.936448701707168,1.602463598009735,0.0016024635980096454,-0.5504346200633412,1.5049622294204035
108,-1.4347701651012985,2.0661650729021717,5.933881219160711,1.6025890451095757,0.0016025890451094598,-0.5080420555246716,1.5199292474728843
109,-1.434262123045774,2.064645143654699,5.931313181945854,1.6027289621462228,0.001602728962146307,-0.5443352146314844,1.5074612101856566
110,-1.4337177878311425,2.063137682444513,5.928744579626238,1.6028800849375713,0.0016028800849377616,-0.5141021673539674,1.518197460217685
111,-1.4332036856637884,2.0616194849842953,5.9261754144097125,1.6030388436193108,0.0016030388436192042,-0.540035314961453,1.5093360768055675
112,-1.432663650348827,2.06011014890749,5.923605679279397,1.6032036294204062,0.0016032036294203313,-0.5186178333027307,1.5170027753327098
113,-1.4321450325155243,2.058593146132157,5.921035376077302,1.6033724205436637,0.0016033724205437945,-0.5370627188846493,1.5107503946530265
114,-1.4316079697966397,2.057082395737504,5.918464499975081,1.6035444689881204,0.001603544468988122,-0.5219984534503519,1.5162033104494377
115,-1.4310859713431894,2.0555661924270545,5.915893052334756,1.6037186227870648,0.0016037186227872695,-0.5350630914530141,1.5118270103549492
116,-1.4305509082517363,2.0540543654166994,5.913321029743489,1.6038945666180628,0.0016038945666179071,-0.5245502118646677,1.515692863366347
117,-1.4300263580398715,2.052538672553333,5.910748433100732,1.6040716375530146,0.0016040716375529498,-0.5337723161775143,1.512657572910836
118,-1.429492585723694,2.0510260149804225,5.908175259918716,1.604249727799466,0.001604249727799333,-0.5265005757061401,1.5153924682819842
119,-1.4289660851479877,2.0495106225121407,5.905601510702973,1.6044284505836361,0.001604428450583726,-0.5329948325356426,1.5133100017949097
120,-1.428433090315452,2.0479973125103457,5.903027183575976,1.6046077906690628,0.0016046077906689137,-0.5280174117471832,1.5152438004386148
121,-1.4279050729037048,2.0464820687099072,5.900452278729648,1.6047875185699731,0.001604787518570085,-0.5325868009224122,1.5138342971544816
122,-1.4273724861027823,2.0449682344127527,5.897876794692124,1.6049676551374037,0.0016049676551376042,-0.5292237832034257,1.515204065903042
123,-1.4268432623195788,2.0434530303468494,5.895300731415978,1.6051480616391558,0.0016051480616391736,-0.5324431235042573,1.5142670240142486
124,-1.4263108191960745,2.041938763322835,5.892724087700518,1.6053287688093525,0.0016053287688091522,-0.5302093123758942,1.515242073411649
125,-1.4257806098836987,2.0404235212494237,5.89014686332083,1.6055096911718618,0.0016055096911718255,-0.5324875164794944,1.5146347458183662
126,-1.4252481223672193,2.0389088865036054,5.887569057258051,1.6056908582827762,0.001605690858282611,-0.531038837978441,1.5153352384642105
127,-1.4247170835292409,2.0373935512651413,5.884990669158337,1.6058722165425732,0.0016058722165427479,-0.5326649753334198,1.5149566330150854
128,-1.4241844185539074,2.035878594632126,5.8824116981248045,1.6060537905058136,0.0016060537905059449,-0.5317589603331943,1.5154673160789223
129,-1.4236526595935743,2.034363127316047,5.87983214371133,1.6062355460599782,0.001606235546060096,-0.5329361001998967,1.5152464296378731
130,-1.4231197234933743,2.032847880886409,5.877252005102667,1.6064175021571223,0.0016064175021571964,-0.5324029519193934,1.5156266981101396
131,-1.422587320541455,2.0313322541882988,5.87467128178734,1.6065996368457478,0.0016065996368457953,-0.5332728546129077,1.515513924596501
132,-1.4220540476868422,2.029816740263702,5.8720899730044325,1.6067819641342034,0.0016067819641343802,-0.5329944136482627,1.5158051442341502
133,-1.421521053273194,2.028300935119468,5.869508078196493,1.6069644698016474,0.0016069644698018357,-0.5336554194756351,1.5157660441074583
134,-1.4209873978537182,2.02678516907536,5.8669255966384215,1.6071471639235186,0.0016071471639235956,-0.5335499768024592,1.5159968432557847
135,-1.4204538478769158,2.0252691722321043,5.864342527740506,1.6073300372685277,0.001607330037268452,-0.5340698768607526,1.5160076567536152
136,-1.419919778000055,2.023753164575351,5.861758870800923,1.607513096959095,0.0016075130969589167,-0.5340812848804495,1.516197723925039
137,-1.4193856967151746,2.022236966851426,5.859174625207273,1.6076963370212942,0.001607696337021268,-0.5345065174072419,1.5162421623609035
138,-1.4188511901977674,2.020720724689065,5.856589790272504,1.6078797624402918,0.0016078797624402594,-0.5345964365069831,1.516404952688788
139,-1.4183165937612605,2.0192043197363763,5.854004365368149,1.6080633693851203,0.0016080633693849756,-0.534958612534651,1.5164719195663423
140,-1.4177816351487258,2.01768784781681,5.851418349816196,1.6082471613329803,0.0016082471613331252,-0.53510102825134,1.5166165703631052
141,-1.4172465341204745,2.016171231246447,5.848831742976634,1.608431135868918,0.0016084311358688463,-0.5354215303454337,1.5166985539899258
142,-1.416711112590129,2.014654532692457,5.846244544176623,1.6086152954260045,0.001608615295425913,-0.5355989027964423,1.516831231219129
143,-1.4161755136873326,2.013137701461238,5.843656752767678,1.6087996385265244,0.0016087996385263329,-0.5358921036460904,1.5169231787314885
144,-1.4156396215836866,2.0116207782825066,5.841068368079538,1.608984166891149,0.001608984166891331,-0.5360926818018372,1.5170480169806488
145,-1.4151035289018847,2.010103730265526,5.838479389457302,1.6091688796622476,0.0016091688796620721,-0.5363681814643213,1.5171465509917326
146,-1.4145671607204204,2.0085865837145342,5.835889816231563,1.6093537780802976,0.0016093537780801567,-0.5365841426888984,1.5172663051805202
147,-1.4140305765777315,2.007069317409354,5.833299647742373,1.6095388616971338,0.001609538861697008,-0.5368483130741009,1.517369182520456
148,-1.4134937282646574,2.0055519482268336,5.830708883320026,1.6097241314329562,0.001609724131433074,-0.5370744831414651,1.5174856766625222
149,-1.412956653781516,2.004034462550171,5.828117522300434,1.6099095871092017,0.001609909587109043,-0.5373315269818502,1.5175914169424765
150,-1.412419322254534,2.0025168711332286,5.825525564012835,1.6100952294345108,0.0016100952294345243,-0.5375645054534619,1.517705851054263
151,-1.4118817577490805,2.0009991652821744,5.822933007789593,1.6102810584072271,0.0016102810584071611,-0.5378171774365637,1.5178134835081902
152,-1.411343940571644,1.9994813517986663,5.82033985295838,1.610467074597547,0.001610467074597439,-0.5380547440963666,1.5179266420740412
153,-1.4108058858275476,1.9979634251565923,5.817746098848392,1.6106532781194978,0.0016106532781194724,-0.5383048385989078,1.5180355341882112
154,-1.4102675809889487,1.9964453896224041,5.81515174478541,1.6108396694535463,0.0016108396694536425,-0.5385455533641519,1.5181479267966314
155,-1.4097290354355845,1.9949272416956074,5.812556790095711,1.6110262487891456,0.0016110262487891798,-0.5387942320853831,1.5182576690928151
156,-1.4091902412034991,1.9934089840265146,5.809961234102958,1.6112130165492173,0.0016112130165491711,-0.5390371671638716,1.5183696246677147
157,-1.4086512040363353,1.991890614401847,5.80736507613066,1.6113999729723039,0.0016113999729723072,-0.5392851777177201,1.5184799537659721
158,-1.4081119188586175,1.990372134448081,5.804768315500224,1.6115871184448816,0.0016115871184447953,-0.5395297395145517,1.5185916832765933
159,-1.407572389119103,1.9888535427648044,5.802170951532484,1.611774453237451,0.0016117744532374277,-0.539777560279731,1.518702430868979
160,-1.4070326115588232,1.9873348403339355,5.799572983546488,1.6119619777137733,0.0016119619777138548,-0.5400233717858312,1.518814068778651
161,-1.4064925881870374,1.9858160262651567,5.796974410860451,1.6121496921652316,0.0016121496921653012,-0.5402713072398129,1.5189251280171234
162,-1.4059523168797976,1.9842971011371395,5.794375232790999,1.6123375969417468,0.001612337596941717,-0.5405181308879214,1.5190367594937637
163,-1.4054117987489096,1.9827780643776458,5.791775448653756,1.6125256923484677,0.0016125256923485876,-0.5407663739241979,1.519148063000042
164,-1.4048710323749853,1.9812589163146457,5.789175057762883,1.61271397872717,0.0016127139787272353,-0.5410140613331667,1.519259741657697
165,-1.4043300183136522,1.979739656572988,5.786574059431423,1.612902456392228,0.0016129024563922155,-0.541262733723384,1.5193712472330034
166,-1.4037887555799289,1.978220285325755,5.783972452971035,1.613091125680905,0.001613091125680843,-0.5415111931786392,1.5194830066219023
167,-1.4032472443867503,1.976700802319133,5.781370237692193,1.613279986913922,0.0016132799869138454,-0.5417603716619608,1.5195946880249611
168,-1.4027054840150883,1.9751812076311082,5.778767412904024,1.613469040426332,0.0016134690404262747,-0.5420095472194237,1.5197065490209827
169,-1.4021634744678688,1.9736615010820873,5.776163977914427,1.6136582865433904,0.001613658286543293,-0.5422592802127166,1.5198183900563045
170,-1.4016212151876561,1.972141682692031,5.773559932029978,1.6138477255993922,0.0016138477255992808,-0.5425091383604856,1.519930365581823
171,-1.4010787060492957,1.9706217523264493,5.770955274555999,1.6140373579229967,0.0016140373579231011,-0.542759456587599,1.5200423563360932
172,-1.400535946592708,1.9691017099701131,5.768350004796495,1.6142271838486497,0.001614227183848766,-0.5430099777880137,1.5201544543560708
173,-1.39999293661492,1.967581555515757,5.765744122054198,1.6144172037077147,0.001614417203707665,-0.543260900996346,1.52026658881792
174,-1.3994496757139236,1.966061288926939,5.7631376256305265,1.6146074178353542,0.0016146074178353894,-0.5435120743643225,1.5203788142266195
175,-1.3989061636395592,1.9645409101127125,5.760530514825612,1.6147978265652085,0.0016147978265652605,-0.543763615536955,1.5204910887926637
176,-1.3983624000240222,1.9630204190239198,5.757922788938276,1.6149884302335122,0.001614988430233434,-0.5440154355100644,1.5206034445952366
177,-1.3978183845885122,1.9614998155793246,5.755314447266034,1.61517922917592,0.0016151792291758662,-0.5442676034931537,1.5207158571374002
178,-1.397274116985019,1.9599790997221873,5.752705489105095,1.615370223729958,0.001615370223730028,-0.5445200677628712,1.5208283451845883
179,-1.396729596917256,1.9584582713770027,5.750095913750348,1.6155614142331443,0.0016155614142331683,-0.5447728688914824,1.5209408944724778
180,-1.3961848240483645,1.9569373304825302,5.747485720495374,1.6157528010244335,0.0016157528010245382,-0.54502597712907,1.5210535159134952
181,-1.3956397980712354,1.9554162769666166,5.744874908632426,1.6159443844431147,0.0016159443844430683,-0.5452794162250774,1.5211662012595717
182,-1.3950945186550103,1.953895110765357,5.742263477452437,1.6161361648296597,0.0016161361648296256,-0.5455331692992731,1.5212789568204155
183,-1.3945489854857112,1.9523738318085366,5.739651426245015,1.6163281425250786,0.0016163281425250226,-0.5457872502836896,1.52139177786208
184,-1.3940031982354275,1.9508524400306746,5.7370387542984345,1.6165203178714176,0.0016165203178714355,-0.5460416497852805,1.521504668014817
185,-1.3934571565856422,1.9493309353626598,5.734425460899632,1.6167126912113818,0.0016167126912114086,-0.5462963760462278,1.5216176245833601
186,-1.3929108602095959,1.9478093177380764,5.731811545334222,1.6169052628886271,0.001616905262888624,-0.5465514240021827,1.521730649648001
187,-1.3923643087855937,1.9462875870884284,5.729197006886465,1.6170980332475449,0.0016170980332475746,-0.5468067986186496,1.5218437416888442
188,-1.391817501986975,1.9447657433467396,5.726581844839281,1.6172910026334268,0.0016172910026335252,-0.5470624973184632,1.5219569018952939
189,-1.3912704394896565,1.9432437864448442,5.7239660584742404,1.617484171392346,0.001617484171392366,-0.5473185231935167,1.522070129420472
190,-1.390723120966463,1.9417217163154237,5.721349647071567,1.6176775398712522,0.0016176775398711834,-0.5475748750873421,1.5221834249449007
191,-1.3901755460913756,1.9401995328904789,5.718732609910132,1.6178711084179027,0.0016178711084178258,-0.5478315550270159,1.5222967880049065
192,-1.3896277145363487,1.938677236102474,5.716114946267439,1.6180648773809196,0.001618064877380999,-0.5480885626644181,1.5224102189916433
193,-1.3890796259736842,1.9371548258834823,5.71349665541964,1.6182588471097528,0.0016182588471097075,-0.5483458994253274,1.5225237176584194
194,-1.3885312800742589,1.935632302165824,5.7108777366415175,1.618453017954709,0.0016184530179546618,-0.5486035654193069,1.5226372842328306
195,-1.3879826765088394,1.9341096648815912,5.708258189206486,1.618647390266936,0.0016186473902669947,-0.5488615617362429,1.5227509185899102
196,-1.3874338149471033,1.9325869139630012,5.70563801238659,1.6188419643984417,0.0016188419643983355,-0.5491198887429105,1.5228646208656826
197,-1.3868846950583604,1.9310640493421356,5.703017205452497,1.6190367407020798,0.0016190367407021404,-0.5493785473437711,1.5229783910028605
198,-1.3863353165110166,1.9295410709511327,5.700395767673491,1.619231719531568,0.0016192317195316698,-0.5496375380499865,1.5230922290864424
199,-1.3857856789729666,1.9280179787220462,5.6977736983174845,1.619426901241479,0.001619426901241467,-0.5498968616662117,1.5232061350960446
200,-1.3852357821113004,1.9264947725869501,5.695150996650993,1.61962228618725,0.001619622286187163,-0.5501565187835507,1.5233201090888215
201,-1.3846856255925168,1.9249714524778614,5.692527661939145,1.6198178747251817,0.0016198178747252132,-0.5504165101540028,1.523434151064329
202,-1.3841352090823629,1.923448018326797,5.68990369344568,1.6200136672124437,0.0016200136672123418,-0.5506768364145751,1.5235482610641338
203,-1.3835845322459484,1.921924470065733,5.687279090432938,1.6202096640070753,0.0016202096640070107,-0.5509374982897839,1.523662439098672
204,-1.3830335947476586,1.9204008076266343,5.68465385216185,1.6204058654679874,0.0016204058654680346,-0.5511984964436776,1.5237766852007173
205,-1.382482396251215,1.9188770309414336,5.682027977891958,1.6206022719549686,0.0016206022719549163,-0.551459831587473,1.523890999386479
206,-1.3819309364196275,1.9173531399420471,5.679401466881386,1.6207988838286849,0.0016207988838285818,-0.5517215044018053,1.524005381683713
207,-1.3813792149152258,1.9158291345603635,5.676774318386848,1.6209957014506822,0.0016209957014506975,-0.5519835155923474,1.5241198321116034
208,-1.3808272313996335,1.9143050147282519,5.674146531663641,1.6211927251833915,0.0016211927251833184,-0.552245865850546,1.5242343506949751
209,-1.380274985533783,1.912780780377557,5.671518105965647,1.6213899553901303,0.0016213899553901205,-0.5525085558809764,1.5243489374543895
210,-1.379722476977902,1.9112564314401026,5.668889040545323,1.6215873924351039,0.001621587392435025,-0.5527715863822138,1.5244635924130723
211,-1.3791697053915197,1.9097319678476896,5.6662593346537005,1.6217850366834108,0.001621785036683472,-0.5530349580613034,1.5245783155916737
212,-1.3786166704334584,1.908207389532098,5.66362898754038,1.621982888501044,0.0016219828885009376,-0.5532986716217501,1.5246931070126202
213,-1.3780633717618367,1.9066826964250854,5.660997998453529,1.622180948254894,0.0016221809482549745,-0.5535627277730795,1.5248079666966508
214,-1.3775098090340636,1.9051578884583886,5.658366366639875,1.6223792163127506,0.0016223792163126984,-0.5538271272241015,1.5249228946652593
215,-1.3769559819068395,1.9036329655637234,5.655734091344707,1.6225776930433076,0.0016225776930433838,-0.5540918706876887,1.5250378909389628
