phase,epoch,batch,global_step,train_loss,grad_norm,update_norm,lr,layer,layer_grad_norm,test_loss,test_accuracy
train,1,311.0,311,0.09958790242671967,0.5462965965270996,0.0664254645821099,0.05,,,,
train,1,312.0,312,0.09428246319293976,0.5768796801567078,0.06485962078050432,0.05,,,,
train,1,313.0,313,0.14784348011016846,0.639578104019165,0.06740877920500225,0.05,,,,
train,1,314.0,314,0.146087184548378,0.7284309267997742,0.0662488014808209,0.05,,,,
train,1,315.0,315,0.07667642086744308,0.5242257118225098,0.06378015500252737,0.05,,,,
train,1,316.0,316,0.17793795466423035,0.9590065479278564,0.07591020100566874,0.05,,,,
train,1,317.0,317,0.12826454639434814,0.6591379046440125,0.08248667355547666,0.05,,,,
train,1,318.0,318,0.06633901596069336,0.44478151202201843,0.07965612273772263,0.05,,,,
train,1,319.0,319,0.17641913890838623,0.857169508934021,0.06972033773645733,0.05,,,,
train,1,320.0,320,0.27679258584976196,0.8127256035804749,0.07404472434039804,0.05,,,,
train,1,321.0,321,0.07776009291410446,0.49859175086021423,0.06899493460845232,0.05,,,,
train,1,322.0,322,0.042194269597530365,0.35915619134902954,0.06250984552876224,0.05,,,,
train,1,323.0,323,0.1288515031337738,0.7655453681945801,0.06282970914730705,0.05,,,,
train,1,324.0,324,0.10913632810115814,0.6302377581596375,0.06603796472149036,0.05,,,,
train,1,325.0,325,0.07182925194501877,0.49931225180625916,0.06496804789529123,0.05,,,,
train,1,326.0,326,0.08813606947660446,0.6932998299598694,0.07129409637594619,0.05,,,,
train,1,327.0,327,0.15243470668792725,0.7927706241607666,0.06746923823139117,0.05,,,,
train,1,328.0,328,0.1872628629207611,0.8493114113807678,0.07675994405295651,0.05,,,,
train,1,329.0,329,0.08501527458429337,0.6586416363716125,0.07309738177914207,0.05,,,,
train,1,330.0,330,0.18172074854373932,0.7093448042869568,0.07698601826987876,0.05,,,,
train,1,331.0,331,0.0991121456027031,0.685015082359314,0.07742861330606998,0.05,,,,
train,1,332.0,332,0.16555015742778778,0.9539774060249329,0.08122414492801207,0.05,,,,
train,1,333.0,333,0.05886562541127205,0.404824823141098,0.072951374054556,0.05,,,,
train,1,334.0,334,0.11310585588216782,0.5541964173316956,0.07043891794235262,0.05,,,,
train,1,335.0,335,0.0436602383852005,0.332914263010025,0.06746920053417226,0.05,,,,
train,1,336.0,336,0.17268536984920502,0.7876703143119812,0.07144432732198686,0.05,,,,
train,1,337.0,337,0.0816473439335823,0.6147657632827759,0.06758763275014419,0.05,,,,
train,1,338.0,338,0.20120759308338165,0.8225772380828857,0.07271362301887231,0.05,,,,
train,1,339.0,339,0.20063064992427826,0.8362678289413452,0.07489422017531455,0.05,,,,
train,1,340.0,340,0.15691570937633514,0.7589259147644043,0.07454310350014029,0.05,,,,
train,1,341.0,341,0.16889390349388123,0.7327248454093933,0.07228752740254524,0.05,,,,
train,1,342.0,342,0.07062025368213654,0.7778748273849487,0.07568259849910598,0.05,,,,
train,1,343.0,343,0.14690834283828735,0.865159273147583,0.07996561692168637,0.05,,,,
train,1,344.0,344,0.15281949937343597,0.7920764088630676,0.07991596572071025,0.05,,,,
train,1,345.0,345,0.10782534629106522,0.7094133496284485,0.07782952242379816,0.05,,,,
train,1,346.0,346,0.08398690074682236,0.5525301694869995,0.07752183965071656,0.05,,,,
train,1,347.0,347,0.10691200196743011,0.7482426762580872,0.07320702208415174,0.05,,,,
train,1,348.0,348,0.09922482818365097,0.5244385004043579,0.07451438042701689,0.05,,,,
train,1,349.0,349,0.05555662512779236,0.46772077679634094,0.06946489123174834,0.05,,,,
train,1,350.0,350,0.0971621572971344,0.5613555312156677,0.06999391740154393,0.05,,,,
train,1,351.0,351,0.07894889265298843,0.5145717859268188,0.06502810700522087,0.05,,,,
train,1,352.0,352,0.10193026065826416,0.6446136832237244,0.06380093226373311,0.05,,,,
train,1,353.0,353,0.09703492373228073,0.6881643533706665,0.06491443639266434,0.05,,,,
train,1,354.0,354,0.10391312837600708,0.8192920088768005,0.07251719140165805,0.05,,,,
train,1,355.0,355,0.25916245579719543,0.8456490635871887,0.08255100696172063,0.05,,,,
train,1,356.0,356,0.20584140717983246,0.9110557436943054,0.08962119899296749,0.05,,,,
train,1,357.0,357,0.12732252478599548,0.7214322686195374,0.08874148752245462,0.05,,,,
train,1,358.0,358,0.07555829733610153,0.4966883063316345,0.08441239587784834,0.05,,,,
train,1,359.0,359,0.13784806430339813,0.7238447666168213,0.0842831445275267,0.05,,,,
train,1,360.0,360,0.20563630759716034,1.0678080320358276,0.08322001199841111,0.05,,,,
train,1,361.0,361,0.09585411846637726,0.7015332579612732,0.08322655985855687,0.05,,,,
train,1,362.0,362,0.17351016402244568,0.8386737108230591,0.08629021774274531,0.05,,,,
train,1,363.0,363,0.1019844263792038,0.7228097319602966,0.08137280154251288,0.05,,,,
train,1,364.0,364,0.10023815929889679,0.7104869484901428,0.08244850248379251,0.05,,,,
train,1,365.0,365,0.13991348445415497,0.7100890278816223,0.08043830862444831,0.05,,,,
train,1,366.0,366,0.18598335981369019,0.749919593334198,0.08182992311376547,0.05,,,,
train,1,367.0,367,0.09950152784585953,0.6536464691162109,0.08350527406259067,0.05,,,,
train,1,368.0,368,0.08677667379379272,0.6456435918807983,0.07836450565234536,0.05,,,,
train,1,369.0,369,0.2734104096889496,0.9852436184883118,0.08913083240658802,0.05,,,,
train,1,370.0,370,0.12136981636285782,0.6890473365783691,0.0875612647530739,0.05,,,,
train,1,371.0,371,0.0901012122631073,0.6424442529678345,0.08614147449824267,0.05,,,,
train,1,372.0,372,0.1855921745300293,0.7382111549377441,0.08236210258954389,0.05,,,,
train,1,373.0,373,0.20284739136695862,0.86448734998703,0.08568582857936964,0.05,,,,
train,1,374.0,374,0.10062102973461151,0.6261252760887146,0.08260478255380906,0.05,,,,
train,1,375.0,375,0.16576358675956726,1.1491529941558838,0.09088924737017678,0.05,,,,
train,1,376.0,376,0.16291572153568268,0.8751817345619202,0.0902155816306201,0.05,,,,
train,1,377.0,377,0.10432395339012146,0.8164513111114502,0.09221134400137085,0.05,,,,
train,1,378.0,378,0.13770107924938202,0.6821699738502502,0.08838136761381778,0.05,,,,
train,1,379.0,379,0.10228214412927628,0.6709499955177307,0.08841117194800024,0.05,,,,
train,1,380.0,380,0.13295452296733856,0.8440642952919006,0.08768689773662307,0.05,,,,
train,1,381.0,381,0.18635505437850952,0.711263120174408,0.08714835690310675,0.05,,,,
train,1,382.0,382,0.09607540816068649,0.5839637517929077,0.08149426347500419,0.05,,,,
train,1,383.0,383,0.09118614345788956,0.6005545258522034,0.07933356166123964,0.05,,,,
train,1,384.0,384,0.17335329949855804,0.7931454181671143,0.07960965428095022,0.05,,,,
train,1,385.0,385,0.12064234167337418,0.7140923142433167,0.08128621771055061,0.05,,,,
train,1,386.0,386,0.2277732640504837,0.8565263152122498,0.0801331013965322,0.05,,,,
train,1,387.0,387,0.23150622844696045,0.8947033286094666,0.08226924502063149,0.05,,,,
train,1,388.0,388,0.09276791661977768,0.5643526911735535,0.07757118274975242,0.05,,,,
train,1,389.0,389,0.15798255801200867,0.8446623682975769,0.08125716313741839,0.05,,,,
train,1,390.0,390,0.1073594018816948,0.6005165576934814,0.07989674946732651,0.05,,,,
train,1,391.0,391,0.08820813149213791,0.6614625453948975,0.08404850460892731,0.05,,,,
train,1,392.0,392,0.10143394768238068,0.5724807977676392,0.08045055438247387,0.05,,,,
train,1,393.0,393,0.09921492636203766,0.63639235496521,0.08305257813358863,0.05,,,,
train,1,394.0,394,0.16497917473316193,0.7101559638977051,0.08373039842817732,0.05,,,,
train,1,395.0,395,0.07186397165060043,0.6228118538856506,0.0804605404318331,0.05,,,,
train,1,396.0,396,0.07068698853254318,0.5216268301010132,0.07642371991951113,0.05,,,,
train,1,397.0,397,0.20786768198013306,0.906801700592041,0.0730800900620404,0.05,,,,
train,1,398.0,398,0.1500590443611145,0.7889605760574341,0.07409705390638796,0.05,,,,
train,1,399.0,399,0.1636645346879959,0.6696839332580566,0.07460468411071297,0.05,,,,
train,1,400.0,400,0.1308845728635788,0.7362293004989624,0.07572463634200914,0.05,,,,
train,1,401.0,401,0.1726999431848526,0.8208658695220947,0.07891591237205561,0.05,,,,
train,1,402.0,402,0.07687456905841827,0.6625217795372009,0.07931038363562333,0.05,,,,
train,1,403.0,403,0.11689721792936325,0.5866513252258301,0.07708713967641655,0.05,,,,
train,1,404.0,404,0.08763564378023148,0.5572620630264282,0.07548239111250844,0.05,,,,
train,1,405.0,405,0.12704269587993622,0.6531845927238464,0.07398889390626949,0.05,,,,
train,1,406.0,406,0.10851090401411057,0.7220170497894287,0.07439822471040228,0.05,,,,
train,1,407.0,407,0.08658578246831894,0.5021956562995911,0.07143657000248442,0.05,,,,
train,1,408.0,408,0.043844547122716904,0.4021637737751007,0.06929560728335293,0.05,,,,
train,1,409.0,409,0.06213059276342392,0.44472989439964294,0.06403502893619428,0.05,,,,
train,1,410.0,410,0.06396365165710449,0.524432897567749,0.06011639709412167,0.05,,,,
train,1,411.0,411,0.04874176159501076,0.39595186710357666,0.05666135582274993,0.05,,,,
train,1,412.0,412,0.08068615943193436,0.5002596378326416,0.05787857725147225,0.05,,,,
train,1,413.0,413,0.11180756986141205,0.5750492215156555,0.05998792107542304,0.05,,,,
train,1,414.0,414,0.0458865687251091,0.4474869668483734,0.055847670063358626,0.05,,,,
train,1,415.0,415,0.06463002413511276,0.617949366569519,0.05983782650918231,0.05,,,,
train,1,416.0,416,0.1543365716934204,0.6792986989021301,0.06427122035833817,0.05,,,,
train,1,417.0,417,0.08988391607999802,0.615382730960846,0.06664166559460731,0.05,,,,
train,1,418.0,418,0.18302538990974426,0.7965410351753235,0.06998629119132863,0.05,,,,
train,1,419.0,419,0.04342108219861984,0.4607210159301758,0.06592851275137132,0.05,,,,
train,1,420.0,420,0.13575570285320282,0.6920345425605774,0.06721873479169072,0.05,,,,
train,1,421.0,421,0.18528231978416443,0.7657328844070435,0.07310388388523638,0.05,,,,
train,1,422.0,422,0.11966536194086075,0.7593060731887817,0.07469697004256412,0.05,,,,
train,1,423.0,423,0.19513899087905884,0.8035351634025574,0.07519225444921501,0.05,,,,
train,1,424.0,424,0.09820391237735748,0.6606963276863098,0.07334659977014997,0.05,,,,
train,1,425.0,425,0.20035424828529358,0.902467668056488,0.07964364362568778,0.05,,,,
train,1,426.0,426,0.18794193863868713,0.7735504508018494,0.08500903761681548,0.05,,,,
train,1,427.0,427,0.07594286650419235,0.6120749115943909,0.08014421389084674,0.05,,,,
train,1,428.0,428,0.19547626376152039,1.012017846107483,0.09477317889933293,0.05,,,,
train,1,429.0,429,0.08456654101610184,0.5300859808921814,0.0874643540949855,0.05,,,,
train,1,430.0,430,0.09459004551172256,0.7130655646324158,0.08215459007867937,0.05,,,,
train,1,431.0,431,0.14306531846523285,0.7890035510063171,0.08282730316925464,0.05,,,,
train,1,432.0,432,0.05384490638971329,0.5253574252128601,0.07511519479761218,0.05,,,,
train,1,433.0,433,0.10732121020555496,0.8309497237205505,0.07441692734837452,0.05,,,,
train,1,434.0,434,0.18082404136657715,0.8998496532440186,0.07896391210139371,0.05,,,,
train,1,435.0,435,0.09320827573537827,0.6845486164093018,0.08040061756995744,0.05,,,,
train,1,436.0,436,0.04347483441233635,0.44100460410118103,0.07555277599769797,0.05,,,,
train,1,437.0,437,0.13322468101978302,0.824569821357727,0.0737658036138905,0.05,,,,
train,1,438.0,438,0.0942704901099205,0.8230360746383667,0.07840846832563404,0.05,,,,
train,1,439.0,439,0.07868589460849762,0.5323353409767151,0.07712347192298594,0.05,,,,
train,1,440.0,440,0.10663192719221115,0.6451548337936401,0.07815499200059096,0.05,,,,
train,1,441.0,441,0.11257033050060272,0.6695035696029663,0.07877907404495638,0.05,,,,
train,1,442.0,442,0.1124739870429039,0.5334898829460144,0.07566253843661797,0.05,,,,
train,1,443.0,443,0.08046398311853409,0.616326630115509,0.07312902212896054,0.05,,,,
train,1,444.0,444,0.10558460652828217,0.7937912940979004,0.07785413269491849,0.05,,,,
train,1,445.0,445,0.14227062463760376,0.7284796237945557,0.07811627800318297,0.05,,,,
train,1,446.0,446,0.09152211993932724,0.8029677271842957,0.08635107639792433,0.05,,,,
train,1,447.0,447,0.04166141897439957,0.39699047803878784,0.07971925278617123,0.05,,,,
train,1,448.0,448,0.08264697343111038,0.6129599809646606,0.0772150500713417,0.05,,,,
train,1,449.0,449,0.13047932088375092,0.8391384482383728,0.08453879246314644,0.05,,,,
train,1,450.0,450,0.23106426000595093,1.0278984308242798,0.08619865932109712,0.05,,,,
train,1,451.0,451,0.13100530207157135,0.8560128211975098,0.08256321218192991,0.05,,,,
train,1,452.0,452,0.1761482059955597,0.9775800704956055,0.08849496684603278,0.05,,,,
train,1,453.0,453,0.058600395917892456,0.5138325095176697,0.08018800604717959,0.05,,,,
train,1,454.0,454,0.06778071820735931,0.4999242126941681,0.0747830158671197,0.05,,,,
train,1,455.0,455,0.16228941082954407,0.7180190086364746,0.07358896686360197,0.05,,,,
train,1,456.0,456,0.13889765739440918,0.7412863969802856,0.076102644038662,0.05,,,,
train,1,457.0,457,0.13938072323799133,0.8049059510231018,0.07936975045376667,0.05,,,,
train,1,458.0,458,0.04582362249493599,0.4059251546859741,0.07600510095402987,0.05,,,,
train,1,459.0,459,0.10704514384269714,0.8451178669929504,0.07374669421511253,0.05,,,,
train,1,460.0,460,0.21311312913894653,0.7920179963111877,0.07964247372257001,0.05,,,,
train,1,461.0,461,0.12091608345508575,0.6624518632888794,0.07588278617884944,0.05,,,,
train,1,462.0,462,0.059010088443756104,0.5376051664352417,0.07198860785829805,0.05,,,,
train,1,463.0,463,0.09313658624887466,0.641791582107544,0.07108440739978994,0.05,,,,
train,1,464.0,464,0.18523868918418884,0.9171468019485474,0.07800265727735746,0.05,,,,
train,1,465.0,465,0.05448940768837929,0.5756155252456665,0.07361689372354759,0.05,,,,
train,1,466.0,466,0.19029681384563446,0.9693842530250549,0.07908475812658074,0.05,,,,
train,1,467.0,467,0.09181766211986542,0.6448350548744202,0.07879898409492497,0.05,,,,
train,1,468.0,468,0.23797118663787842,0.9716711640357971,0.08807792122511246,0.05,,,,
train,1,469.0,469,0.06442578881978989,0.5731797814369202,0.08520503390718033,0.05,,,,
layer_grad,1,,469,,,,,fc1.weight,0.5314805507659912,,
layer_grad,1,,469,,,,,fc1.bias,0.016446704044938087,,
layer_grad,1,,469,,,,,fc2.weight,0.21348312497138977,,
layer_grad,1,,469,,,,,fc2.bias,0.014766469597816467,,
eval,1,,469,,,,,,,0.1042058034569025,0.9678
train,2,1.0,470,0.0872262567281723,0.5825124979019165,0.08089579992209725,0.05,,,,
train,2,2.0,471,0.10343991965055466,0.8412164449691772,0.07736767104797038,0.05,,,,
train,2,3.0,472,0.03866133838891983,0.3475439250469208,0.0714637430288177,0.05,,,,
train,2,4.0,473,0.08111835271120071,0.76922208070755,0.06515681481888101,0.05,,,,
train,2,5.0,474,0.1020001769065857,0.6516734957695007,0.06578989749007218,0.05,,,,
train,2,6.0,475,0.0569196417927742,0.42740553617477417,0.06458383156351527,0.05,,,,
train,2,7.0,476,0.16225284337997437,0.9697503447532654,0.07728555532840328,0.05,,,,
train,2,8.0,477,0.09969846904277802,0.559756338596344,0.07626279309074244,0.05,,,,
train,2,9.0,478,0.07196233421564102,0.5592870712280273,0.07391006964956867,0.05,,,,
train,2,10.0,479,0.19760435819625854,0.9079510569572449,0.08401136816036382,0.05,,,,
train,2,11.0,480,0.13688887655735016,0.6481170058250427,0.08406097992431659,0.05,,,,
train,2,12.0,481,0.07768576592206955,0.48899200558662415,0.07989187813623443,0.05,,,,
train,2,13.0,482,0.07042310386896133,0.6086625456809998,0.07321664209163449,0.05,,,,
train,2,14.0,483,0.060811858624219894,0.6038883328437805,0.06972310720789575,0.05,,,,
train,2,15.0,484,0.10877513140439987,0.9277020692825317,0.07878400893556917,0.05,,,,
train,2,16.0,485,0.04036423936486244,0.4589185416698456,0.07962432164300555,0.05,,,,
train,2,17.0,486,0.09196319431066513,0.6617128849029541,0.0753771423883946,0.05,,,,
train,2,18.0,487,0.05232919007539749,0.43214812874794006,0.07248729820154942,0.05,,,,
train,2,19.0,488,0.02268369309604168,0.26366862654685974,0.0648076286360533,0.05,,,,
train,2,20.0,489,0.06684459000825882,0.4670056700706482,0.06460102660813474,0.05,,,,
train,2,21.0,490,0.06303927302360535,0.5618008375167847,0.060461824704446915,0.05,,,,
train,2,22.0,491,0.1313452273607254,0.7354587316513062,0.05874452583599948,0.05,,,,
train,2,23.0,492,0.03768840432167053,0.3636816442012787,0.054350791807480474,0.05,,,,
train,2,24.0,493,0.12513528764247894,0.7450551390647888,0.06150145538203838,0.05,,,,
train,2,25.0,494,0.08834870159626007,0.5702556371688843,0.06012355753333145,0.05,,,,
train,2,26.0,495,0.09338048845529556,0.6734651923179626,0.06514249318522121,0.05,,,,
train,2,27.0,496,0.07398457080125809,0.5907475352287292,0.07031410968856691,0.05,,,,
train,2,28.0,497,0.05136323720216751,0.41375231742858887,0.06717960460132746,0.05,,,,
train,2,29.0,498,0.0615520179271698,0.4175378382205963,0.06418558102681207,0.05,,,,
train,2,30.0,499,0.05142543092370033,0.4930342435836792,0.06441823921825915,0.05,,,,
train,2,31.0,500,0.08953884989023209,0.6298630833625793,0.06430417394008117,0.05,,,,
train,2,32.0,501,0.08373390138149261,0.5929146409034729,0.06544534566606323,0.05,,,,
train,2,33.0,502,0.08109409362077713,0.5194425582885742,0.060310775172129114,0.05,,,,
train,2,34.0,503,0.07845469564199448,0.6719683408737183,0.05588697830123632,0.05,,,,
train,2,35.0,504,0.06910385936498642,0.694844126701355,0.0578304660223522,0.05,,,,
train,2,36.0,505,0.04644504562020302,0.4239078760147095,0.05899295316462123,0.05,,,,
train,2,37.0,506,0.10452892631292343,0.5930166244506836,0.06297399381273637,0.05,,,,
train,2,38.0,507,0.08036002516746521,0.6103880405426025,0.06534673002662722,0.05,,,,
train,2,39.0,508,0.15223413705825806,0.8146372437477112,0.0669751096870205,0.05,,,,
train,2,40.0,509,0.030887188389897346,0.3351173400878906,0.062222782340083785,0.05,,,,
train,2,41.0,510,0.05240006372332573,0.4408440589904785,0.05757694927616114,0.05,,,,
train,2,42.0,511,0.08063920587301254,0.5835983157157898,0.05684593583667928,0.05,,,,
train,2,43.0,512,0.1020083799958229,0.6458736658096313,0.06033438933741058,0.05,,,,
train,2,44.0,513,0.07264572381973267,0.47712215781211853,0.060112216988089766,0.05,,,,
train,2,45.0,514,0.14496013522148132,0.8380491733551025,0.06859954034667393,0.05,,,,
train,2,46.0,515,0.049853429198265076,0.383147656917572,0.06422808823005915,0.05,,,,
train,2,47.0,516,0.06561846286058426,0.5822561979293823,0.06366688368641768,0.05,,,,
train,2,48.0,517,0.08243999630212784,0.6981810927391052,0.06650527653578035,0.05,,,,
train,2,49.0,518,0.05918906629085541,0.5268334746360779,0.06565150248250773,0.05,,,,
train,2,50.0,519,0.049508001655340195,0.514099657535553,0.06539764430296288,0.05,,,,
train,2,51.0,520,0.08334039151668549,0.525877833366394,0.06282101852155661,0.05,,,,
train,2,52.0,521,0.09519799798727036,0.8065969347953796,0.07003445293436371,0.05,,,,
train,2,53.0,522,0.11373905092477798,0.9478368163108826,0.07465260946126247,0.05,,,,
train,2,54.0,523,0.0652373805642128,0.4569481611251831,0.07288896559518242,0.05,,,,
train,2,55.0,524,0.10702107101678848,0.7178806662559509,0.07318570752672716,0.05,,,,
train,2,56.0,525,0.1038207933306694,0.721460223197937,0.07123906486049232,0.05,,,,
train,2,57.0,526,0.14659631252288818,0.8248103260993958,0.07622200163182768,0.05,,,,
train,2,58.0,527,0.04227415844798088,0.47408804297447205,0.07158637357884476,0.05,,,,
train,2,59.0,528,0.10387957096099854,0.6497834920883179,0.07253454060616782,0.05,,,,
train,2,60.0,529,0.11754374206066132,0.717414140701294,0.07537058994309226,0.05,,,,
train,2,61.0,530,0.10638152807950974,0.6658463478088379,0.08054404034638998,0.05,,,,
train,2,62.0,531,0.054037582129240036,0.5439879894256592,0.07889108023833624,0.05,,,,
train,2,63.0,532,0.033562418073415756,0.4283582270145416,0.0717724326293533,0.05,,,,
train,2,64.0,533,0.14415639638900757,0.656781792640686,0.07366140215537806,0.05,,,,
train,2,65.0,534,0.16235175728797913,0.7971493005752563,0.07249931894523018,0.05,,,,
train,2,66.0,535,0.1119699701666832,0.872058093547821,0.07763006872243548,0.05,,,,
train,2,67.0,536,0.1626465916633606,0.839725136756897,0.08145399611165896,0.05,,,,
train,2,68.0,537,0.184158056974411,0.7440681457519531,0.08704155623254241,0.05,,,,
train,2,69.0,538,0.02417612448334694,0.2808119058609009,0.08057278334183353,0.05,,,,
train,2,70.0,539,0.11815297603607178,0.7654726505279541,0.07638935281988228,0.05,,,,
train,2,71.0,540,0.09085645526647568,0.7379322052001953,0.07379070473317378,0.05,,,,
train,2,72.0,541,0.07405781000852585,0.759178876876831,0.07431575869675694,0.05,,,,
train,2,73.0,542,0.13042354583740234,0.7768421769142151,0.07849158537463075,0.05,,,,
train,2,74.0,543,0.056693512946367264,0.42328760027885437,0.07287177428892466,0.05,,,,
train,2,75.0,544,0.0354345478117466,0.31984519958496094,0.06703559310553482,0.05,,,,
train,2,76.0,545,0.10847049206495285,0.7334582805633545,0.07185789612416743,0.05,,,,
train,2,77.0,546,0.100948765873909,0.676653265953064,0.07314241058432662,0.05,,,,
train,2,78.0,547,0.05040307715535164,0.4384152591228485,0.0688637121359618,0.05,,,,
train,2,79.0,548,0.1204269528388977,0.6596105694770813,0.06493923265203586,0.05,,,,
train,2,80.0,549,0.13021019101142883,0.9544939994812012,0.07429228948086337,0.05,,,,
train,2,81.0,550,0.1398305892944336,0.8853181004524231,0.0702653072963344,0.05,,,,
train,2,82.0,551,0.07321887463331223,0.4941380023956299,0.06646824729701326,0.05,,,,
train,2,83.0,552,0.06508848071098328,0.6883159875869751,0.06688643159104903,0.05,,,,
train,2,84.0,553,0.04742901399731636,0.5100386738777161,0.06616766247585222,0.05,,,,
train,2,85.0,554,0.07512110471725464,0.49976882338523865,0.06393374984108455,0.05,,,,
train,2,86.0,555,0.14293815195560455,0.6355135440826416,0.06345383073092725,0.05,,,,
train,2,87.0,556,0.053384870290756226,0.45851078629493713,0.05922763729139192,0.05,,,,
train,2,88.0,557,0.028595812618732452,0.3305037021636963,0.0547744653983058,0.05,,,,
train,2,89.0,558,0.07077419757843018,0.5594592094421387,0.059578990885827285,0.05,,,,
train,2,90.0,559,0.10188187658786774,0.4757895767688751,0.055010233816900414,0.05,,,,
train,2,91.0,560,0.06865157186985016,0.5107347369194031,0.0535204423340518,0.05,,,,
train,2,92.0,561,0.045977283269166946,0.43721556663513184,0.054128592608000674,0.05,,,,
train,2,93.0,562,0.1342901736497879,0.676938533782959,0.05830408626509332,0.05,,,,
train,2,94.0,563,0.23048606514930725,0.8393927216529846,0.06733116544913395,0.05,,,,
train,2,95.0,564,0.05798203498125076,0.4508916437625885,0.06666345764027827,0.05,,,,
train,2,96.0,565,0.05465555191040039,0.4724673330783844,0.06516951196492411,0.05,,,,
train,2,97.0,566,0.08330473303794861,0.7350668907165527,0.06335340236382973,0.05,,,,
train,2,98.0,567,0.08308559656143188,0.4824293553829193,0.060306676738198985,0.05,,,,
train,2,99.0,568,0.10462578386068344,0.5383414030075073,0.05857006698633599,0.05,,,,
train,2,100.0,569,0.15054760873317719,0.8540630340576172,0.06515985055670771,0.05,,,,
train,2,101.0,570,0.0990123376250267,0.5398444533348083,0.06754629210126248,0.05,,,,
train,2,102.0,571,0.08121326565742493,0.4323979318141937,0.0655625539957977,0.05,,,,
train,2,103.0,572,0.06029616296291351,0.47672298550605774,0.06300596351709209,0.05,,,,
train,2,104.0,573,0.07484620064496994,0.6453815698623657,0.06333616487670873,0.05,,,,
train,2,105.0,574,0.0729919821023941,0.6120611429214478,0.06716252818528935,0.05,,,,
train,2,106.0,575,0.15245038270950317,0.8431654572486877,0.07615421982408327,0.05,,,,
train,2,107.0,576,0.0712638720870018,0.5558465123176575,0.07384243069757211,0.05,,,,
train,2,108.0,577,0.10926033556461334,0.7381146550178528,0.07027267067241659,0.05,,,,
train,2,109.0,578,0.05958733707666397,0.528862714767456,0.06620959419545566,0.05,,,,
train,2,110.0,579,0.06692365556955338,0.6094366312026978,0.06389573947111099,0.05,,,,
train,2,111.0,580,0.039247579872608185,0.4368489980697632,0.06119403361238237,0.05,,,,
train,2,112.0,581,0.06675761193037033,0.5048306584358215,0.05959702118852538,0.05,,,,
train,2,113.0,582,0.05209539085626602,0.5475725531578064,0.060129167696108016,0.05,,,,
train,2,114.0,583,0.028560223057866096,0.4583592414855957,0.059876107286678595,0.05,,,,
train,2,115.0,584,0.04152059555053711,0.37060773372650146,0.057262239584700995,0.05,,,,
train,2,116.0,585,0.030473683029413223,0.31860053539276123,0.05423292443721866,0.05,,,,
train,2,117.0,586,0.04792951047420502,0.4267010986804962,0.05312653514187503,0.05,,,,
train,2,118.0,587,0.08947053551673889,0.6617603302001953,0.05691608670361992,0.05,,,,
train,2,119.0,588,0.1253245621919632,0.6060841083526611,0.058056887152846605,0.05,,,,
train,2,120.0,589,0.09052880853414536,0.6649118661880493,0.06193722321547107,0.05,,,,
train,2,121.0,590,0.10130549222230911,0.5681502223014832,0.06148970492154728,0.05,,,,
train,2,122.0,591,0.09120266139507294,0.5553576350212097,0.06110577227473322,0.05,,,,
train,2,123.0,592,0.11590169370174408,0.593737006187439,0.06259064253090219,0.05,,,,
train,2,124.0,593,0.03667943552136421,0.38382142782211304,0.05714079466506051,0.05,,,,
train,2,125.0,594,0.07361211627721786,0.5812990665435791,0.05687263761086841,0.05,,,,
train,2,126.0,595,0.06047111004590988,0.4802684485912323,0.054721787484632,0.05,,,,
train,2,127.0,596,0.0798754096031189,0.6565015912055969,0.05889100796678873,0.05,,,,
train,2,128.0,597,0.05066163092851639,0.5416806936264038,0.06149346903830593,0.05,,,,
train,2,129.0,598,0.09565159678459167,0.7186794877052307,0.06677382140714885,0.05,,,,
train,2,130.0,599,0.13181883096694946,0.7988197803497314,0.07398438112042403,0.05,,,,
train,2,131.0,600,0.11234935373067856,0.8712168335914612,0.07635331944617706,0.05,,,,
train,2,132.0,601,0.05783155560493469,0.5382148027420044,0.07508645095032072,0.05,,,,
train,2,133.0,602,0.10084797441959381,0.664985716342926,0.07287530641588617,0.05,,,,
train,2,134.0,603,0.037183888256549835,0.310660183429718,0.06678000330837602,0.05,,,,
train,2,135.0,604,0.078925222158432,0.6446917653083801,0.07017771973157458,0.05,,,,
train,2,136.0,605,0.11532647907733917,0.8028060793876648,0.07723508909814776,0.05,,,,
train,2,137.0,606,0.09517441689968109,0.6366707682609558,0.07565652704641883,0.05,,,,
train,2,138.0,607,0.08265132457017899,0.6057896018028259,0.07022024080876922,0.05,,,,
train,2,139.0,608,0.053512319922447205,0.3367159962654114,0.06635143146225844,0.05,,,,
train,2,140.0,609,0.15603722631931305,0.801488995552063,0.06844584503396109,0.05,,,,
train,2,141.0,610,0.09966497123241425,0.7495750784873962,0.07377002637092182,0.05,,,,
train,2,142.0,611,0.04766650125384331,0.49934032559394836,0.07338386116693191,0.05,,,,
train,2,143.0,612,0.1299060583114624,0.680530309677124,0.0688534465178296,0.05,,,,
train,2,144.0,613,0.08908563107252121,0.6489673256874084,0.06716836224232753,0.05,,,,
train,2,145.0,614,0.03514869511127472,0.4163602590560913,0.06240100403603848,0.05,,,,
train,2,146.0,615,0.25068533420562744,0.9224385023117065,0.07379715557762515,0.05,,,,
train,2,147.0,616,0.056339163333177567,0.5177160501480103,0.07047111145500898,0.05,,,,
train,2,148.0,617,0.07588959485292435,0.6165837645530701,0.0679675946473273,0.05,,,,
