phase,epoch,batch,global_step,train_loss,grad_norm,update_norm,lr,layer,layer_grad_norm,test_loss,test_accuracy
train,2,149.0,618,0.11708738654851913,0.7304201722145081,0.07250828328037509,0.001,,,,
train,2,150.0,619,0.08950934559106827,0.8602350354194641,0.07816256069166998,0.001,,,,
train,2,151.0,620,0.0792466551065445,0.7852948904037476,0.07962271783582595,0.001,,,,
train,2,152.0,621,0.05231828987598419,0.4697236120700836,0.08027250899235117,0.001,,,,
train,2,153.0,622,0.08248742669820786,0.558740496635437,0.0765802297541378,0.001,,,,
train,2,154.0,623,0.08768060058355331,0.8078480958938599,0.0761210900004193,0.001,,,,
train,2,155.0,624,0.07153782993555069,0.6728243827819824,0.07837751859170121,0.001,,,,
train,2,156.0,625,0.05433553829789162,0.5458573698997498,0.0723805865280662,0.001,,,,
train,2,157.0,626,0.09243860840797424,0.49887004494667053,0.06796254383013445,0.001,,,,
train,2,158.0,627,0.09670820087194443,0.6929121017456055,0.06429043652629188,0.001,,,,
train,2,159.0,628,0.1491517424583435,1.1199061870574951,0.07400289285013725,0.001,,,,
train,2,160.0,629,0.1094583198428154,0.8065255284309387,0.08331999781037805,0.001,,,,
train,2,161.0,630,0.1332450956106186,0.6824325323104858,0.08693921411681253,0.001,,,,
train,2,162.0,631,0.04143589735031128,0.3851820230484009,0.08206909782198424,0.001,,,,
train,2,163.0,632,0.10667797923088074,0.8738622069358826,0.07549867588016812,0.001,,,,
train,2,164.0,633,0.12811286747455597,0.8147575259208679,0.07306464011264974,0.001,,,,
train,2,165.0,634,0.05037200078368187,0.43372368812561035,0.06791267474955423,0.001,,,,
train,2,166.0,635,0.07828732579946518,0.6152095794677734,0.06871223308357986,0.001,,,,
train,2,167.0,636,0.12307415157556534,0.6840848326683044,0.06667770200263318,0.001,,,,
train,2,168.0,637,0.08124279230833054,0.6906508207321167,0.06700740793221084,0.001,,,,
train,2,169.0,638,0.17122463881969452,1.0657306909561157,0.08252526833447392,0.001,,,,
train,2,170.0,639,0.06153460219502449,0.4960530400276184,0.07846190942413121,0.001,,,,
train,2,171.0,640,0.13616052269935608,1.0301235914230347,0.08508150117594962,0.001,,,,
train,2,172.0,641,0.10192703455686569,0.6552674770355225,0.07973253124224619,0.001,,,,
train,2,173.0,642,0.06672118604183197,0.6347595453262329,0.08644800807466517,0.001,,,,
train,2,174.0,643,0.09132731705904007,0.7125377655029297,0.07871250375444214,0.001,,,,
train,2,175.0,644,0.18219709396362305,0.6939133405685425,0.07848910631634272,0.001,,,,
train,2,176.0,645,0.16430050134658813,0.700171709060669,0.07068706688947639,0.001,,,,
train,2,177.0,646,0.11142557859420776,0.7783090472221375,0.07149231283465621,0.001,,,,
train,2,178.0,647,0.138481006026268,0.8590855598449707,0.07515240945832356,0.001,,,,
train,2,179.0,648,0.11568660289049149,0.7733802795410156,0.07491475661581018,0.001,,,,
train,2,180.0,649,0.22643344104290009,0.7176058292388916,0.07988288821667801,0.001,,,,
train,2,181.0,650,0.11258525401353836,0.8295453190803528,0.0804340045399041,0.001,,,,
train,2,182.0,651,0.1569444239139557,0.835480809211731,0.0920222500063827,0.001,,,,
train,2,183.0,652,0.09990181773900986,0.5210383534431458,0.08726425369456711,0.001,,,,
train,2,184.0,653,0.14692163467407227,0.8035204410552979,0.09255848015303889,0.001,,,,
train,2,185.0,654,0.14799582958221436,0.7539107799530029,0.09402588513477499,0.001,,,,
train,2,186.0,655,0.1285971999168396,0.744009792804718,0.08447038737987352,0.001,,,,
train,2,187.0,656,0.14334602653980255,0.7612692713737488,0.08584389817606444,0.001,,,,
train,2,188.0,657,0.054169949144124985,0.486239492893219,0.08601000444212183,0.001,,,,
train,2,189.0,658,0.10051524639129639,0.4989412724971771,0.08566701793594936,0.001,,,,
train,2,190.0,659,0.05386830121278763,0.5591005086898804,0.07671545734580083,0.001,,,,
train,2,191.0,660,0.13125650584697723,0.8553157448768616,0.07527673624587866,0.001,,,,
train,2,192.0,661,0.1022854894399643,0.5663012862205505,0.0794691390593038,0.001,,,,
train,2,193.0,662,0.10744358599185944,0.6933529376983643,0.07561753524426686,0.001,,,,
train,2,194.0,663,0.12537842988967896,0.5897670388221741,0.07549172929608232,0.001,,,,
train,2,195.0,664,0.07145661860704422,0.6573898792266846,0.0693027785108207,0.001,,,,
train,2,196.0,665,0.08576226979494095,0.48118653893470764,0.06910333201142312,0.001,,,,
train,2,197.0,666,0.2719094753265381,0.9690101146697998,0.0749339106732636,0.001,,,,
train,2,198.0,667,0.11735746264457703,0.7248436808586121,0.08018115496457093,0.001,,,,
train,2,199.0,668,0.09993161261081696,0.728993833065033,0.07526590038999983,0.001,,,,
train,2,200.0,669,0.11466098576784134,0.6389650106430054,0.07467187659335936,0.001,,,,
train,2,201.0,670,0.1331092119216919,0.9355541467666626,0.07489152656665349,0.001,,,,
train,2,202.0,671,0.14604169130325317,0.8519506454467773,0.0749192393430506,0.001,,,,
train,2,203.0,672,0.12448141723871231,0.6482147574424744,0.07379442771397955,0.001,,,,
train,2,204.0,673,0.12184657901525497,0.7730160355567932,0.07235534749459478,0.001,,,,
train,2,205.0,674,0.10831329971551895,0.7053587436676025,0.07924214194824597,0.001,,,,
train,2,206.0,675,0.1305459588766098,0.5077329277992249,0.07853010513566587,0.001,,,,
train,2,207.0,676,0.11627034842967987,0.906737208366394,0.08712198509896361,0.001,,,,
train,2,208.0,677,0.1052054613828659,0.8459077477455139,0.07794113736696844,0.001,,,,
train,2,209.0,678,0.08251315355300903,0.5428541302680969,0.07180592918637331,0.001,,,,
train,2,210.0,679,0.13123410940170288,0.7725318670272827,0.07208010491292885,0.001,,,,
train,2,211.0,680,0.05260545760393143,0.5084389448165894,0.07018818565397777,0.001,,,,
train,2,212.0,681,0.17435294389724731,0.7220780849456787,0.07395567697638933,0.001,,,,
train,2,213.0,682,0.09508423507213593,0.5776516199111938,0.06872341419712089,0.001,,,,
train,2,214.0,683,0.08238337934017181,0.6208447813987732,0.07356475662411639,0.001,,,,
train,2,215.0,684,0.06713193655014038,0.4794232249259949,0.06545287015748943,0.001,,,,
train,2,216.0,685,0.16074180603027344,0.9029852151870728,0.07077797763480245,0.001,,,,
train,2,217.0,686,0.14404025673866272,0.8559021353721619,0.08161933491326101,0.001,,,,
train,2,218.0,687,0.10718559473752975,0.6261610984802246,0.07694111442375613,0.001,,,,
train,2,219.0,688,0.17511257529258728,0.922243058681488,0.08608704456056,0.001,,,,
train,2,220.0,689,0.07022809237241745,0.3870209753513336,0.07634753574650434,0.001,,,,
train,2,221.0,690,0.10890190303325653,0.5893842577934265,0.07531841535998714,0.001,,,,
train,2,222.0,691,0.08083140850067139,0.4423429071903229,0.07214916280276917,0.001,,,,
train,2,223.0,692,0.08255990594625473,0.8847220540046692,0.06991381649134139,0.001,,,,
train,2,224.0,693,0.09705962985754013,0.7062841653823853,0.07567537013374781,0.001,,,,
train,2,225.0,694,0.07807531952857971,0.5141472220420837,0.0767151979880197,0.001,,,,
train,2,226.0,695,0.06258267909288406,0.3659408688545227,0.07314706391195351,0.001,,,,
train,2,227.0,696,0.0720684826374054,0.49370163679122925,0.07191610283326283,0.001,,,,
train,2,228.0,697,0.09085309505462646,0.646468460559845,0.06760337225657646,0.001,,,,
train,2,229.0,698,0.09206926077604294,0.659015417098999,0.06611937879874467,0.001,,,,
train,2,230.0,699,0.11447380483150482,0.5777382254600525,0.06912684263683376,0.001,,,,
train,2,231.0,700,0.05929882079362869,0.5118050575256348,0.06557029801238087,0.001,,,,
train,2,232.0,701,0.09672362357378006,0.8198355436325073,0.060833847372449484,0.001,,,,
train,2,233.0,702,0.1628754884004593,0.6882075071334839,0.06252475028273481,0.001,,,,
train,2,234.0,703,0.07787913084030151,0.6290170550346375,0.06504203341607001,0.001,,,,
train,2,235.0,704,0.18257945775985718,0.8499836325645447,0.07319769675506309,0.001,,,,
train,2,236.0,705,0.058343078941106796,0.497585266828537,0.0717123724776594,0.001,,,,
train,2,237.0,706,0.1342732012271881,1.0328068733215332,0.07145557449456862,0.001,,,,
train,2,238.0,707,0.11705950647592545,0.7805081605911255,0.07633718066625307,0.001,,,,
train,2,239.0,708,0.07449457794427872,0.6030581593513489,0.07977577655442603,0.001,,,,
train,2,240.0,709,0.08595886826515198,0.7861601114273071,0.08575461988682245,0.001,,,,
train,2,241.0,710,0.06398353725671768,0.48033028841018677,0.08235965966208549,0.001,,,,
train,2,242.0,711,0.11494635790586472,0.872548520565033,0.08109665515239546,0.001,,,,
train,2,243.0,712,0.057425059378147125,0.39863890409469604,0.07245172315838581,0.001,,,,
train,2,244.0,713,0.07869156450033188,0.6566131711006165,0.06621322473205797,0.001,,,,
train,2,245.0,714,0.13480359315872192,0.76689612865448,0.07218947640356124,0.001,,,,
train,2,246.0,715,0.163082554936409,1.073119044303894,0.08473685889026392,0.001,,,,
train,2,247.0,716,0.049502432346343994,0.4638897180557251,0.07979633117319238,0.001,,,,
train,2,248.0,717,0.08896715939044952,0.6534348726272583,0.07284315050570632,0.001,,,,
train,2,249.0,718,0.06023261323571205,0.5672367215156555,0.07360197240519568,0.001,,,,
train,2,250.0,719,0.0825524777173996,0.6102338433265686,0.0735517217025353,0.001,,,,
train,2,251.0,720,0.10237009823322296,0.5514004230499268,0.06957295652818973,0.001,,,,
train,2,252.0,721,0.11503701657056808,0.7207179069519043,0.07889303250381452,0.001,,,,
train,2,253.0,722,0.10321599245071411,0.6480454206466675,0.07801490183882125,0.001,,,,
train,2,254.0,723,0.06621292233467102,0.45248377323150635,0.07571346347244501,0.001,,,,
train,2,255.0,724,0.14862214028835297,0.8904867172241211,0.08715333657098824,0.001,,,,
train,2,256.0,725,0.08466647565364838,0.6048777103424072,0.08430006368499188,0.001,,,,
train,2,257.0,726,0.16302785277366638,0.6578211784362793,0.0780330964323991,0.001,,,,
train,2,258.0,727,0.15767773985862732,0.63033127784729,0.07779224219574134,0.001,,,,
train,2,259.0,728,0.12401686608791351,0.6280235648155212,0.07403851160861745,0.001,,,,
train,2,260.0,729,0.11923851817846298,0.7035985589027405,0.07447605435118565,0.001,,,,
train,2,261.0,730,0.07288774102926254,0.6626511216163635,0.07298190400953433,0.001,,,,
train,2,262.0,731,0.13613133132457733,0.6688476204872131,0.0686055059402894,0.001,,,,
train,2,263.0,732,0.09127241373062134,0.5008512735366821,0.06793180358918226,0.001,,,,
train,2,264.0,733,0.15593308210372925,0.9226890206336975,0.07948319412571535,0.001,,,,
train,2,265.0,734,0.2426721453666687,0.9517951607704163,0.09090544163546752,0.001,,,,
train,2,266.0,735,0.08183158934116364,0.6877570152282715,0.081565624926794,0.001,,,,
train,2,267.0,736,0.13598647713661194,0.7379029393196106,0.08013569806180325,0.001,,,,
train,2,268.0,737,0.09705056250095367,0.7046241760253906,0.07715294404476308,0.001,,,,
train,2,269.0,738,0.12148474156856537,0.7843002080917358,0.08000437483455244,0.001,,,,
train,2,270.0,739,0.04611412435770035,0.39895495772361755,0.0728991918353027,0.001,,,,
train,2,271.0,740,0.10233976691961288,0.6838110685348511,0.07990955216531746,0.001,,,,
train,2,272.0,741,0.1549120992422104,0.976047694683075,0.07914614635521745,0.001,,,,
train,2,273.0,742,0.15080532431602478,1.4252666234970093,0.09081647879697634,0.001,,,,
train,2,274.0,743,0.120082788169384,0.7980446815490723,0.08510418807678903,0.001,,,,
train,2,275.0,744,0.0914621576666832,0.631321132183075,0.08399449296697364,0.001,,,,
train,2,276.0,745,0.09531976282596588,0.6266823410987854,0.08409614062855121,0.001,,,,
train,2,277.0,746,0.14310866594314575,0.7581977844238281,0.08157967592061173,0.001,,,,
train,2,278.0,747,0.1166369765996933,0.5821916460990906,0.08526920039536795,0.001,,,,
train,2,279.0,748,0.0792907103896141,0.7683171629905701,0.07877362557015902,0.001,,,,
train,2,280.0,749,0.10616017132997513,0.7064216136932373,0.0799896551893414,0.001,,,,
train,2,281.0,750,0.11166583001613617,0.7971141338348389,0.08240573102144212,0.001,,,,
train,2,282.0,751,0.0851866826415062,0.6057500839233398,0.08436238102317824,0.001,,,,
train,2,283.0,752,0.08546192198991776,0.7001379132270813,0.07877280014494265,0.001,,,,
train,2,284.0,753,0.09539790451526642,0.6391453742980957,0.07931105114663366,0.001,,,,
train,2,285.0,754,0.14056500792503357,0.8625096678733826,0.08864055863123375,0.001,,,,
train,2,286.0,755,0.046583957970142365,0.4264909327030182,0.08372293413947679,0.001,,,,
train,2,287.0,756,0.11100886017084122,0.5678722858428955,0.07568903678186148,0.001,,,,
train,2,288.0,757,0.1435534805059433,0.91387939453125,0.0750280177938713,0.001,,,,
train,2,289.0,758,0.11337302625179291,0.7610287666320801,0.08104740969725732,0.001,,,,
train,2,290.0,759,0.14085012674331665,0.8525062799453735,0.09357885011519909,0.001,,,,
train,2,291.0,760,0.13670331239700317,0.740281343460083,0.09039334511384792,0.001,,,,
train,2,292.0,761,0.09336110204458237,0.6479063034057617,0.08372693779528004,0.001,,,,
train,2,293.0,762,0.020129093900322914,0.2711871266365051,0.0767639788897994,0.001,,,,
train,2,294.0,763,0.040006909519433975,0.36448079347610474,0.07118768699419102,0.001,,,,
train,2,295.0,764,0.11441255360841751,0.6348127126693726,0.06300182432452531,0.001,,,,
train,2,296.0,765,0.06742291897535324,0.7013969421386719,0.06225318450060862,0.001,,,,
train,2,297.0,766,0.09729831665754318,0.7296857237815857,0.06892982426662629,0.001,,,,
train,2,298.0,767,0.15303415060043335,1.0316839218139648,0.08211598644445792,0.001,,,,
train,2,299.0,768,0.11235339194536209,0.7333772778511047,0.08222067876706225,0.001,,,,
train,2,300.0,769,0.09921792149543762,0.5321176648139954,0.08015213985186191,0.001,,,,
train,2,301.0,770,0.08416298776865005,0.7574248313903809,0.08499883904151001,0.001,,,,
train,2,302.0,771,0.0951932817697525,0.7197332382202148,0.0824968211449005,0.001,,,,
train,2,303.0,772,0.0919971764087677,0.6427423357963562,0.08414984051221011,0.001,,,,
train,2,304.0,773,0.13520006835460663,0.6950028538703918,0.08301600013687194,0.001,,,,
train,2,305.0,774,0.04654916375875473,0.4980319142341614,0.07615964040916127,0.001,,,,
train,2,306.0,775,0.06618985533714294,0.4822654724121094,0.06893869276789166,0.001,,,,
train,2,307.0,776,0.11353282630443573,0.897632360458374,0.07186557032674976,0.001,,,,
train,2,308.0,777,0.07828416675329208,0.7907989621162415,0.07578454780088496,0.001,,,,
train,2,309.0,778,0.0836702436208725,0.6107779145240784,0.07211712312313125,0.001,,,,
train,2,310.0,779,0.05941254645586014,0.5300323367118835,0.07091635893830604,0.001,,,,
train,2,311.0,780,0.113189697265625,0.5683977007865906,0.07039103465379415,0.001,,,,
train,2,312.0,781,0.04951366409659386,0.4880430996417999,0.07089975724434007,0.001,,,,
train,2,313.0,782,0.06217643991112709,0.4760465919971466,0.07010476181849755,0.001,,,,
train,2,314.0,783,0.18101689219474792,0.8623984456062317,0.0738935571256149,0.001,,,,
train,2,315.0,784,0.09651333093643188,0.7347270250320435,0.07516685556809383,0.001,,,,
train,2,316.0,785,0.18413446843624115,0.8307746648788452,0.0831381762639548,0.001,,,,
train,2,317.0,786,0.04594006761908531,0.46899688243865967,0.08007767599726728,0.001,,,,
train,2,318.0,787,0.0855339765548706,0.5298104286193848,0.07673682541674172,0.001,,,,
train,2,319.0,788,0.10964548587799072,0.5806247591972351,0.0786164276130833,0.001,,,,
train,2,320.0,789,0.0899776965379715,0.6663824319839478,0.07449955909461684,0.001,,,,
train,2,321.0,790,0.12833236157894135,1.011177659034729,0.07868192150818583,0.001,,,,
train,2,322.0,791,0.09514554589986801,0.8201898336410522,0.08501581503811101,0.001,,,,
train,2,323.0,792,0.08955802768468857,0.7893878817558289,0.08469969733639553,0.001,,,,
train,2,324.0,793,0.056642111390829086,0.43646708130836487,0.07827954996499763,0.001,,,,
train,2,325.0,794,0.17451590299606323,0.6941434741020203,0.08071191026026385,0.001,,,,
train,2,326.0,795,0.05705813691020012,0.45382222533226013,0.0787759052415816,0.001,,,,
train,2,327.0,796,0.16757765412330627,0.73209547996521,0.0822285069007295,0.001,,,,
train,2,328.0,797,0.0976114571094513,0.8010852336883545,0.08394902877324863,0.001,,,,
train,2,329.0,798,0.06366807967424393,0.522297739982605,0.08259185686576895,0.001,,,,
train,2,330.0,799,0.119073286652565,0.827241063117981,0.08328710308573867,0.001,,,,
train,2,331.0,800,0.0791386216878891,0.5449633002281189,0.07596081863262423,0.001,,,,
train,2,332.0,801,0.05025603249669075,0.5508750081062317,0.07307880984923996,0.001,,,,
train,2,333.0,802,0.07124633342027664,0.5984014272689819,0.0712009153634177,0.001,,,,
train,2,334.0,803,0.0983419343829155,0.6470966935157776,0.07399613764748338,0.001,,,,
train,2,335.0,804,0.06679127365350723,0.5593859553337097,0.0697772909931443,0.001,,,,
train,2,336.0,805,0.0776347666978836,0.48875799775123596,0.0710808267774983,0.001,,,,
train,2,337.0,806,0.14910553395748138,0.7918644547462463,0.07798141647981333,0.001,,,,
train,2,338.0,807,0.039184924215078354,0.4638034403324127,0.0749703682260517,0.001,,,,
train,2,339.0,808,0.10600729286670685,0.548128604888916,0.07299860786698914,0.001,,,,
train,2,340.0,809,0.1537099927663803,0.5891729593276978,0.07094504375297095,0.001,,,,
train,2,341.0,810,0.08706679195165634,0.6750954985618591,0.07027361265657643,0.001,,,,
train,2,342.0,811,0.10149823129177094,0.5891706943511963,0.07280466417767496,0.001,,,,
train,2,343.0,812,0.11289260536432266,0.6649576425552368,0.07495744252165894,0.001,,,,
train,2,344.0,813,0.05393267795443535,0.45106545090675354,0.07468365261904451,0.001,,,,
train,2,345.0,814,0.10930154472589493,0.7253335118293762,0.07878918197649809,0.001,,,,
train,2,346.0,815,0.037786222994327545,0.37991100549697876,0.07307550872002015,0.001,,,,
train,2,347.0,816,0.04747858643531799,0.4900054931640625,0.07007987386483217,0.001,,,,
train,2,348.0,817,0.09723035991191864,0.6142012476921082,0.06506074525996972,0.001,,,,
train,2,349.0,818,0.14110040664672852,1.1687978506088257,0.07955957326687452,0.001,,,,
train,2,350.0,819,0.05921952798962593,0.5094059705734253,0.08014449991476379,0.001,,,,
train,2,351.0,820,0.11569949239492416,0.6573230028152466,0.08224928085466066,0.001,,,,
train,2,352.0,821,0.12658332288265228,0.648181140422821,0.07859611163354686,0.001,,,,
train,2,353.0,822,0.07715216279029846,0.6564309597015381,0.08065628365878989,0.001,,,,
train,2,354.0,823,0.12443585693836212,0.711828887462616,0.08210126564474629,0.001,,,,
train,2,355.0,824,0.06257527321577072,0.5530497431755066,0.0790779412371571,0.001,,,,
train,2,356.0,825,0.13580793142318726,0.9695694446563721,0.0736843824589718,0.001,,,,
train,2,357.0,826,0.04568386450409889,0.5124252438545227,0.07151856079828535,0.001,,,,
train,2,358.0,827,0.15375655889511108,1.2852442264556885,0.08769163184114966,0.001,,,,
train,2,359.0,828,0.047811564058065414,0.4213971793651581,0.08007732213398153,0.001,,,,
train,2,360.0,829,0.10714305937290192,0.7768052220344543,0.07835794499503645,0.001,,,,
train,2,361.0,830,0.08612299710512161,0.5715042352676392,0.07734204741480732,0.001,,,,
train,2,362.0,831,0.08403005450963974,0.5448229312896729,0.07498803471025861,0.001,,,,
train,2,363.0,832,0.1037658303976059,0.6310325860977173,0.07416064732039915,0.001,,,,
train,2,364.0,833,0.05651926249265671,0.6030513048171997,0.07220691734145877,0.001,,,,
train,2,365.0,834,0.12563161551952362,1.1055787801742554,0.08863078496058924,0.001,,,,
train,2,366.0,835,0.110763318836689,0.7378371357917786,0.08658287997641524,0.001,,,,
train,2,367.0,836,0.1127721518278122,0.8289898633956909,0.09814726515234433,0.001,,,,
train,2,368.0,837,0.04615751653909683,0.6548941135406494,0.0891070346334287,0.001,,,,
train,2,369.0,838,0.09400545060634613,0.6511145830154419,0.08809394998245784,0.001,,,,
train,2,370.0,839,0.08943505585193634,0.9192593097686768,0.09034911119109469,0.001,,,,
train,2,371.0,840,0.11423397064208984,0.534843921661377,0.08828921940406634,0.001,,,,
train,2,372.0,841,0.08003611862659454,0.8094379305839539,0.08076244843665105,0.001,,,,
train,2,373.0,842,0.04808838292956352,0.5172668099403381,0.0771697448856729,0.001,,,,
train,2,374.0,843,0.07187304645776749,0.6077187061309814,0.07470390396683448,0.001,,,,
train,2,375.0,844,0.11950672417879105,0.9632615447044373,0.08700444879501115,0.001,,,,
train,2,376.0,845,0.07969684153795242,0.6981366276741028,0.08843397601134355,0.001,,,,
train,2,377.0,846,0.10322897881269455,0.6904004216194153,0.0860546388214748,0.001,,,,
train,2,378.0,847,0.10181116312742233,0.6904520392417908,0.07441872127661518,0.001,,,,
train,2,379.0,848,0.14703969657421112,0.7680171132087708,0.07787499524795655,0.001,,,,
train,2,380.0,849,0.11318718641996384,0.7223315238952637,0.07769900837994916,0.001,,,,
train,2,381.0,850,0.07731126248836517,0.7687076926231384,0.07486743129614531,0.001,,,,
train,2,382.0,851,0.08989886194467545,0.6032826900482178,0.07379757505004725,0.001,,,,
train,2,383.0,852,0.04258664324879646,0.4775199592113495,0.07074345457451275,0.001,,,,
train,2,384.0,853,0.11654604971408844,0.7321920394897461,0.08363014792567453,0.001,,,,
train,2,385.0,854,0.052768051624298096,0.5977358818054199,0.07995478883725508,0.001,,,,
train,2,386.0,855,0.05299437791109085,0.4755461513996124,0.07385498814544839,0.001,,,,
train,2,387.0,856,0.08544871211051941,0.5493550896644592,0.06893919921739163,0.001,,,,
train,2,388.0,857,0.05541464313864708,0.6019174456596375,0.06673355149001271,0.001,,,,
train,2,389.0,858,0.09930011630058289,0.7926988005638123,0.06950903965586688,0.001,,,,
train,2,390.0,859,0.09152841567993164,0.7446622252464294,0.07308129280632031,0.001,,,,
train,2,391.0,860,0.02370208129286766,0.3436679244041443,0.06746633946166213,0.001,,,,
train,2,392.0,861,0.12920573353767395,0.8106698989868164,0.07074646398114706,0.001,,,,
train,2,393.0,862,0.11946151405572891,0.7677732706069946,0.07121187227998169,0.001,,,,
train,2,394.0,863,0.05007835850119591,0.606037974357605,0.07182974883608295,0.001,,,,
train,2,395.0,864,0.08303023129701614,0.596000075340271,0.06931288923186574,0.001,,,,
train,2,396.0,865,0.05361872538924217,0.5251448750495911,0.06594845074715408,0.001,,,,
train,2,397.0,866,0.04312167689204216,0.48728102445602417,0.0636242001448227,0.001,,,,
train,2,398.0,867,0.1098736971616745,0.6539179682731628,0.06493237635772481,0.001,,,,
train,2,399.0,868,0.09305891394615173,0.7239636182785034,0.06800519650064374,0.001,,,,
train,2,400.0,869,0.06441676616668701,0.4812370836734772,0.06809606174602219,0.001,,,,
train,2,401.0,870,0.03357449173927307,0.33506980538368225,0.061960745028786464,0.001,,,,
train,2,402.0,871,0.08767090737819672,0.526072084903717,0.0631540248853825,0.001,,,,
train,2,403.0,872,0.11282599717378616,0.5719776749610901,0.06126305070329886,0.001,,,,
train,2,404.0,873,0.14051303267478943,0.7900165915489197,0.06633687975916111,0.001,,,,
train,2,405.0,874,0.06418786942958832,0.6508353352546692,0.06872392271720829,0.001,,,,
train,2,406.0,875,0.07682385295629501,0.6942725777626038,0.07487327892911773,0.001,,,,
train,2,407.0,876,0.0388542078435421,0.4458782970905304,0.06999455706366174,0.001,,,,
train,2,408.0,877,0.05438998341560364,0.5164375901222229,0.06929480737827773,0.001,,,,
train,2,409.0,878,0.05816759169101715,0.47668781876564026,0.06913660948885196,0.001,,,,
train,2,410.0,879,0.05880628898739815,0.573516309261322,0.06537148361110806,0.001,,,,
train,2,411.0,880,0.11041482537984848,0.6122474074363708,0.06611225510002487,0.001,,,,
train,2,412.0,881,0.054292939603328705,0.5343482494354248,0.06489992321954273,0.001,,,,
train,2,413.0,882,0.043328721076250076,0.44840601086616516,0.059860476651465336,0.001,,,,
train,2,414.0,883,0.08624545484781265,0.7506123185157776,0.05902176021309266,0.001,,,,
train,2,415.0,884,0.0341571681201458,0.5114808678627014,0.05427727897423019,0.001,,,,
train,2,416.0,885,0.07881113141775131,0.9001364707946777,0.06364341509582509,0.001,,,,
train,2,417.0,886,0.1703881472349167,0.9743540287017822,0.06816110879274587,0.001,,,,
train,2,418.0,887,0.09565335512161255,0.7164940237998962,0.07158818528532689,0.001,,,,
train,2,419.0,888,0.12538442015647888,0.7985591888427734,0.07898717150443178,0.001,,,,
train,2,420.0,889,0.1227441281080246,0.6264030933380127,0.07981400297508531,0.001,,,,
train,2,421.0,890,0.13203679025173187,0.9029617309570312,0.07995518205534688,0.001,,,,
train,2,422.0,891,0.09031230956315994,0.5936044454574585,0.07886408061298875,0.001,,,,
train,2,423.0,892,0.09136376529932022,0.7260130047798157,0.08147565162477548,0.001,,,,
train,2,424.0,893,0.08777675032615662,0.9509566426277161,0.08430744392651143,0.001,,,,
train,2,425.0,894,0.09445704519748688,0.7526850700378418,0.0830173438320139,0.001,,,,
train,2,426.0,895,0.10139612853527069,0.756025493144989,0.08974654886125841,0.001,,,,
train,2,427.0,896,0.07074551284313202,0.6844188570976257,0.08700872618448034,0.001,,,,
train,2,428.0,897,0.23723918199539185,1.178610920906067,0.09042354584194562,0.001,,,,
train,2,429.0,898,0.04507916793227196,0.5872801542282104,0.08665029541311399,0.001,,,,
train,2,430.0,899,0.10696336627006531,0.7148559093475342,0.08867940231982609,0.001,,,,
train,2,431.0,900,0.07099989056587219,0.650036633014679,0.08792535831493088,0.001,,,,
train,2,432.0,901,0.08718899637460709,0.8857257962226868,0.08601084872206241,0.001,,,,
train,2,433.0,902,0.09610860794782639,0.7552929520606995,0.08374129696209053,0.001,,,,
train,2,434.0,903,0.11590468883514404,0.8162301182746887,0.08700185087139053,0.001,,,,
train,2,435.0,904,0.05877404287457466,0.45092523097991943,0.07622302274428915,0.001,,,,
train,2,436.0,905,0.10744811594486237,0.7809176445007324,0.07873394352491203,0.001,,,,
train,2,437.0,906,0.08719655126333237,0.9548847675323486,0.08084866593636121,0.001,,,,
train,2,438.0,907,0.1349945068359375,0.6478752493858337,0.08404593537412704,0.001,,,,
train,2,439.0,908,0.1171591654419899,0.7020931243896484,0.08433263559091335,0.001,,,,
train,2,440.0,909,0.0810835212469101,0.6442968249320984,0.07850901168991989,0.001,,,,
train,2,441.0,910,0.09756644070148468,0.9295392036437988,0.0825051040806967,0.001,,,,
train,2,442.0,911,0.06049041822552681,0.5494593381881714,0.07843045260846965,0.001,,,,
train,2,443.0,912,0.16322965919971466,0.941370964050293,0.09097601096515517,0.001,,,,
train,2,444.0,913,0.10603193938732147,0.6914432048797607,0.08964940926581769,0.001,,,,
train,2,445.0,914,0.05291014909744263,0.5594444870948792,0.0894956805610077,0.001,,,,
train,2,446.0,915,0.12541916966438293,0.8335124254226685,0.08600968662944107,0.001,,,,
train,2,447.0,916,0.046536702662706375,0.41611242294311523,0.08083890154616773,0.001,,,,
train,2,448.0,917,0.09691304713487625,0.5516843795776367,0.07622998523214608,0.001,,,,
train,2,449.0,918,0.14703722298145294,0.9274370670318604,0.07973030969140384,0.001,,,,
train,2,450.0,919,0.06372696906328201,0.6146658062934875,0.08260511973085788,0.001,,,,
train,2,451.0,920,0.11648737639188766,0.7207415699958801,0.08325577206248225,0.001,,,,
train,2,452.0,921,0.056710053235292435,0.43113741278648376,0.08097142576697441,0.001,,,,
train,2,453.0,922,0.045333463698625565,0.5373340249061584,0.07496732416616585,0.001,,,,
train,2,454.0,923,0.13465605676174164,0.973490297794342,0.08693456929143838,0.001,,,,
train,2,455.0,924,0.07283280789852142,0.6680687665939331,0.08282507662916916,0.001,,,,
train,2,456.0,925,0.1355101466178894,0.7075391411781311,0.08456147932880058,0.001,,,,
train,2,457.0,926,0.04791317507624626,0.41690826416015625,0.07585751071290235,0.001,,,,
train,2,458.0,927,0.13133889436721802,0.7674444317817688,0.0766519214650858,0.001,,,,
