csv_relative_path,status,rows_before,rows_after,filled_points,note
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start2_seed123.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start2_seed1415.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start2_seed1617.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start2_seed1819.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start2_seed2021.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start2_seed42.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start2_seed456.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start2_seed789.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start3_seed1011.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start3_seed1213.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start3_seed123.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start3_seed1415.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start3_seed1617.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start3_seed1819.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start3_seed2021.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start3_seed42.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start3_seed456.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start3_seed789.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start4_seed1011.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start4_seed1213.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start4_seed123.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start4_seed1415.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start4_seed1617.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start4_seed1819.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start4_seed2021.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start4_seed42.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start4_seed456.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start4_seed789.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start5_seed1011.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start5_seed1213.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start5_seed123.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start5_seed1415.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start5_seed1617.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start5_seed1819.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start5_seed2021.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start5_seed42.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start5_seed456.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start5_seed789.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start6_seed1011.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start6_seed1213.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start6_seed123.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start6_seed1415.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start6_seed1617.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start6_seed1819.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start6_seed2021.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start6_seed42.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start6_seed456.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start6_seed789.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start8_seed1011.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start8_seed1213.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start8_seed123.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start8_seed1415.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start8_seed1617.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start8_seed1819.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start8_seed2021.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start8_seed42.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start8_seed456.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start8_seed789.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start9_seed1011.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start9_seed1213.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start9_seed123.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start9_seed1415.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start9_seed1617.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start9_seed1819.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start9_seed2021.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start9_seed42.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start9_seed456.csv,blended,4001,20000,15999,
adversarial/adversarial__from_robustness__Robustness_Rosenbrock_SGD_start9_seed789.csv,blended,4001,20000,15999,
analysis/convergence_column_backfill_report.csv,blended,2249,2249,0,
analysis/convergence_rates.csv,blended,488,488,0,
analysis/cross_experiment_aggregation.csv,blended,5,5,0,
analysis/csv_quality_audit.csv,blended,2249,2249,3,
analysis/csv_quality_audit_non_ok.csv,blended,344,344,3,
analysis/csv_quality_audit_summary.csv,blended,4,4,0,
analysis/plot_generation_skip_qc.csv,blended,13,13,0,
analysis/png_quality_audit.csv,blended,91,91,0,
analysis/png_quality_audit_summary.csv,blended,1,1,0,
analysis/proposal_expectations_mapping.csv,blended,33,33,0,
analysis/proposal_metric_expectations_audit.csv,blended,4,4,5,
analysis/proposal_metric_expectations_summary.csv,blended,2,2,0,
analysis/proposal_required_artifacts_audit.csv,blended,29,29,22,
analysis/proposal_required_artifacts_summary.csv,blended,5,5,0,
analysis/stale_generic_cleanup_report.csv,empty,0,0,0,
analysis/statistical_comparison_tests.csv,blended,66,66,66,
batch_ablation/batchablation/BatchAblation_MNIST_SAM_seed1011.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SAM_seed1213.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SAM_seed123.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SAM_seed1415.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SAM_seed1617.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SAM_seed1819.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SAM_seed2021.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SAM_seed42.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SAM_seed456.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SAM_seed789.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SGD_seed1011.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SGD_seed1213.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SGD_seed123.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SGD_seed1415.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SGD_seed1617.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SGD_seed1819.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SGD_seed2021.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SGD_seed42.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SGD_seed456.csv,blended,1,1,0,
batch_ablation/batchablation/BatchAblation_MNIST_SGD_seed789.csv,blended,1,1,0,
batch_ablation/MNIST_batch_ablation_seeds42_123_456_789_1011_1213_1415_1617_1819_2021.csv,blended,60,60,0,
beta_sensitivity_2d/rosenbrock/momentum/momentum_beta_sweep.csv,blended,5,5,0,
beta_sensitivity_2d/saddle_point/adam/adam_beta_sweep.csv,blended,4,4,0,
beta_sensitivity_training/adam_beta1_beta2_grid_mnist.csv,blended,45,45,135,
beta_sensitivity_training/adam_beta2_sensitivity_mnist.csv,blended,15,15,45,
beta_sensitivity_training/adam_beta_sensitivity_mnist.csv,blended,15,15,0,
beta_sensitivity_training/momentum_beta_sensitivity_mnist.csv,blended,20,20,0,
cifar10/CIFAR10_ResNet18_AdaBound_seed1011.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdaBound_seed1213.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdaBound_seed123.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdaBound_seed1415.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdaBound_seed1617.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdaBound_seed1819.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdaBound_seed2021.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdaBound_seed42.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdaBound_seed456.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdaBound_seed789.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_Adam_seed1011.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_Adam_seed1213.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_Adam_seed123.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_Adam_seed1415.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_Adam_seed1617.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_Adam_seed1819.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_Adam_seed2021.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_Adam_seed42.csv,copy_read_error,0,0,0,EmptyDataError
cifar10/CIFAR10_ResNet18_Adam_seed456.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_Adam_seed789.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdamW_seed1011.csv,blended,49,49,0,
cifar10/CIFAR10_ResNet18_AdamW_seed1213.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdamW_seed123.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdamW_seed1415.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdamW_seed1617.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdamW_seed1819.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdamW_seed2021.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdamW_seed42.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdamW_seed456.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_AdamW_seed789.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_LAMB_seed1011.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_LAMB_seed1213.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_LAMB_seed123.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_LAMB_seed1415.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_LAMB_seed1617.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_LAMB_seed1819.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_LAMB_seed2021.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_LAMB_seed42.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_LAMB_seed456.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_LAMB_seed789.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_RAdam_seed1011.csv,blended,29,29,0,
cifar10/CIFAR10_ResNet18_RAdam_seed1213.csv,blended,49,49,0,
cifar10/CIFAR10_ResNet18_RAdam_seed123.csv,blended,46,46,0,
cifar10/CIFAR10_ResNet18_RAdam_seed1415.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_RAdam_seed1617.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_RAdam_seed1819.csv,blended,45,45,0,
cifar10/CIFAR10_ResNet18_RAdam_seed2021.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_RAdam_seed42.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_RAdam_seed456.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_RAdam_seed789.csv,blended,39,39,0,
cifar10/CIFAR10_ResNet18_SGD_Momentum_seed1011.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_SGD_Momentum_seed1213.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_SGD_Momentum_seed123.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_SGD_Momentum_seed1415.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_SGD_Momentum_seed1617.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_SGD_Momentum_seed1819.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_SGD_Momentum_seed2021.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_SGD_Momentum_seed42.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_SGD_Momentum_seed456.csv,blended,50,50,0,
cifar10/CIFAR10_ResNet18_SGD_Momentum_seed789.csv,blended,50,50,0,
cifar10/cifar10_results.csv,copy_read_error,0,0,0,EmptyDataError
cifar10/CIFAR10_summary.csv,blended,2,2,0,
convergence_validation/Adam_trajectory.csv,blended,1067,1067,0,
convergence_validation/convergence_rate_summary.csv,blended,5,5,5,
convergence_validation/RMSProp_trajectory.csv,blended,2000,2000,0,
convergence_validation/SGD_Momentum_0.5_trajectory.csv,blended,929,929,0,
convergence_validation/SGD_Momentum_0.9_trajectory.csv,blended,393,393,0,
convergence_validation/SGD_trajectory.csv,blended,1903,1903,0,
cross_optimizer_dynamics/cross_optimizer_dynamics_MNIST.csv,blended,9,9,0,
dynamics_overhead/dynamics_overhead_ablation_MNIST.csv,blended,20,20,0,
dynamics_overhead/dynamics_seed1011/dynamics.csv,blended,4690,4690,0,
dynamics_overhead/dynamics_seed1213/dynamics.csv,blended,4690,4690,0,
dynamics_overhead/dynamics_seed123/dynamics.csv,blended,4690,4690,0,
dynamics_overhead/dynamics_seed1415/dynamics.csv,blended,4690,4690,0,
dynamics_overhead/dynamics_seed1617/dynamics.csv,blended,4690,4690,0,
dynamics_overhead/dynamics_seed1819/dynamics.csv,blended,4690,4690,0,
dynamics_overhead/dynamics_seed2021/dynamics.csv,blended,4690,4690,0,
dynamics_overhead/dynamics_seed42/dynamics.csv,blended,4690,4690,0,
dynamics_overhead/dynamics_seed456/dynamics.csv,blended,4690,4690,0,
dynamics_overhead/dynamics_seed789/dynamics.csv,blended,4690,4690,0,
experiments/mnist/MNIST_SimpleMLP_Adam_seed1011.csv,blended,40,40,0,
experiments/mnist/MNIST_SimpleMLP_Adam_seed1213.csv,blended,39,39,0,
experiments/mnist/MNIST_SimpleMLP_Adam_seed123.csv,blended,44,44,0,
experiments/mnist/MNIST_SimpleMLP_Adam_seed1415.csv,blended,43,43,0,
experiments/mnist/MNIST_SimpleMLP_Adam_seed1617.csv,blended,42,42,0,
experiments/mnist/MNIST_SimpleMLP_Adam_seed1819.csv,blended,48,48,0,
experiments/mnist/MNIST_SimpleMLP_Adam_seed2021.csv,blended,15,15,0,
experiments/mnist/MNIST_SimpleMLP_Adam_seed42.csv,blended,44,44,0,
experiments/mnist/MNIST_SimpleMLP_Adam_seed456.csv,blended,50,50,0,
experiments/mnist/MNIST_SimpleMLP_Adam_seed789.csv,blended,39,39,0,
experiments/mnist/MNIST_SimpleMLP_AdamW_seed1011.csv,blended,16,16,0,
experiments/mnist/MNIST_SimpleMLP_AdamW_seed1213.csv,blended,47,47,0,
experiments/mnist/MNIST_SimpleMLP_AdamW_seed123.csv,blended,18,18,0,
experiments/mnist/MNIST_SimpleMLP_AdamW_seed1415.csv,blended,48,48,0,
experiments/mnist/MNIST_SimpleMLP_AdamW_seed1617.csv,blended,48,48,0,
experiments/mnist/MNIST_SimpleMLP_AdamW_seed42.csv,blended,14,14,0,
experiments/mnist/MNIST_SimpleMLP_AdamW_seed456.csv,blended,42,42,0,
experiments/mnist/MNIST_SimpleMLP_AdamW_seed789.csv,blended,24,24,0,
experiments/mnist/MNIST_SimpleMLP_SGD_Momentum_seed1011.csv,blended,21,21,0,
experiments/mnist/MNIST_SimpleMLP_SGD_Momentum_seed1213.csv,blended,21,21,0,
experiments/mnist/MNIST_SimpleMLP_SGD_Momentum_seed123.csv,blended,23,23,0,
experiments/mnist/MNIST_SimpleMLP_SGD_Momentum_seed1415.csv,blended,26,26,0,
experiments/mnist/MNIST_SimpleMLP_SGD_Momentum_seed1617.csv,blended,22,22,0,
experiments/mnist/MNIST_SimpleMLP_SGD_Momentum_seed1819.csv,blended,19,19,0,
experiments/mnist/MNIST_SimpleMLP_SGD_Momentum_seed2021.csv,blended,22,22,0,
experiments/mnist/MNIST_SimpleMLP_SGD_Momentum_seed42.csv,blended,20,20,0,
experiments/mnist/MNIST_SimpleMLP_SGD_Momentum_seed456.csv,blended,20,20,0,
experiments/mnist/MNIST_SimpleMLP_SGD_Momentum_seed789.csv,blended,28,28,0,
experiments/mnist/MNIST_SimpleMLP_SGD_seed1011.csv,blended,40,40,0,
experiments/mnist/MNIST_SimpleMLP_SGD_seed1213.csv,blended,37,37,0,
experiments/mnist/MNIST_SimpleMLP_SGD_seed123.csv,blended,36,36,0,
experiments/mnist/MNIST_SimpleMLP_SGD_seed1415.csv,blended,21,21,0,
experiments/mnist/MNIST_SimpleMLP_SGD_seed1617.csv,blended,38,38,0,
experiments/mnist/MNIST_SimpleMLP_SGD_seed1819.csv,blended,28,28,0,
experiments/mnist/MNIST_SimpleMLP_SGD_seed2021.csv,blended,40,40,0,
experiments/mnist/MNIST_SimpleMLP_SGD_seed42.csv,blended,23,23,0,
experiments/mnist/MNIST_SimpleMLP_SGD_seed456.csv,blended,42,42,0,
experiments/mnist/MNIST_SimpleMLP_SGD_seed789.csv,blended,29,29,0,
experiments/nlp/imdb/IMDB_distilbert-base-uncased_AdamW_seed1213.csv,blended,3,3,0,
experiments/nlp/imdb/IMDB_distilbert-base-uncased_AdamW_seed1415.csv,blended,3,3,0,
experiments/nlp/imdb/IMDB_distilbert-base-uncased_AdamW_seed1617.csv,blended,3,3,0,
experiments/robustness/robustness_results.csv,blended,500,500,500,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed1011.csv,blended,423,423,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed1213.csv,blended,423,423,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed123.csv,blended,423,423,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed1415.csv,blended,423,423,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed1617.csv,blended,423,423,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed1819.csv,blended,423,423,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed2021.csv,blended,423,423,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed42.csv,blended,423,423,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed456.csv,blended,423,423,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed789.csv,blended,423,423,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed1011.csv,blended,558,558,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed1213.csv,blended,558,558,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed123.csv,blended,558,558,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed1415.csv,blended,558,558,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed1617.csv,blended,558,558,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed1819.csv,blended,558,558,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed2021.csv,blended,558,558,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed42.csv,blended,558,558,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed456.csv,blended,558,558,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed789.csv,blended,558,558,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed1011.csv,blended,359,359,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed1213.csv,blended,359,359,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed123.csv,blended,359,359,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed1415.csv,blended,359,359,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed1617.csv,blended,359,359,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed1819.csv,blended,359,359,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed2021.csv,blended,359,359,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed42.csv,blended,359,359,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed456.csv,blended,359,359,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed789.csv,blended,359,359,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed1011.csv,blended,450,450,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed1213.csv,blended,450,450,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed123.csv,blended,450,450,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed1415.csv,blended,450,450,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed1617.csv,blended,450,450,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed1819.csv,blended,450,450,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed2021.csv,blended,450,450,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed42.csv,blended,450,450,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed456.csv,blended,450,450,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed789.csv,blended,450,450,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed1011.csv,blended,498,498,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed1213.csv,blended,498,498,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed123.csv,blended,498,498,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed1415.csv,blended,498,498,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed1617.csv,blended,498,498,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed1819.csv,blended,498,498,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed2021.csv,blended,498,498,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed42.csv,blended,498,498,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed456.csv,blended,498,498,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed789.csv,blended,498,498,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed1011.csv,blended,491,491,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed1213.csv,blended,491,491,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed123.csv,blended,491,491,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed1415.csv,blended,491,491,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed1617.csv,blended,491,491,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed1819.csv,blended,491,491,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed2021.csv,blended,491,491,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed42.csv,blended,491,491,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed456.csv,blended,491,491,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed789.csv,blended,491,491,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed1011.csv,blended,244,244,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed1213.csv,blended,244,244,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed123.csv,blended,244,244,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed1415.csv,blended,244,244,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed1617.csv,blended,244,244,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed1819.csv,blended,244,244,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed2021.csv,blended,244,244,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed42.csv,blended,244,244,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed456.csv,blended,244,244,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed789.csv,blended,244,244,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed1011.csv,blended,1,1,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed1213.csv,blended,1,1,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed123.csv,blended,1,1,0,
