group,file,status,rows_before,rows_after,missing_before,missing_after,notes
init_ablation,InitAblation_normal_small_AdamW_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_AdamW_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_AdamW_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_AdamW_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_AdamW_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_AdamW_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_AdamW_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_AdamW_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_AdamW_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_Momentum_seed1011.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_Momentum_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_Momentum_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_Momentum_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_Momentum_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_Momentum_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_Momentum_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_Momentum_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_Momentum_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_Momentum_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_seed1011.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_seed1213.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_seed123.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_seed1415.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_seed1617.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_seed1819.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_seed2021.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_seed42.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_seed456.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_normal_small_SGD_seed789.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_uniform_small_Adam_seed1011.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_Adam_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_Adam_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_Adam_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_Adam_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_Adam_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_Adam_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_Adam_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_Adam_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_Adam_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_AdamW_seed1011.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_AdamW_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_AdamW_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_AdamW_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_AdamW_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_AdamW_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_AdamW_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_AdamW_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_AdamW_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_AdamW_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_Momentum_seed1011.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_Momentum_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_Momentum_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_Momentum_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_Momentum_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_Momentum_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_Momentum_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_Momentum_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_Momentum_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_Momentum_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_seed1011.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_uniform_small_SGD_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_Adam_seed1011.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_Adam_seed1213.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_Adam_seed123.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_Adam_seed1415.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_Adam_seed1617.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_Adam_seed1819.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_Adam_seed2021.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_Adam_seed42.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_Adam_seed456.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_Adam_seed789.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_AdamW_seed1011.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_AdamW_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_AdamW_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_AdamW_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_AdamW_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_AdamW_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_AdamW_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_AdamW_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_AdamW_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_AdamW_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_Momentum_seed1011.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_Momentum_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_Momentum_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_Momentum_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_Momentum_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_Momentum_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_Momentum_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_Momentum_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_Momentum_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_Momentum_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_seed1011.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_seed1213.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_seed123.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_seed1415.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_seed1617.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_seed1819.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_seed2021.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_seed42.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_seed456.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_normal_SGD_seed789.csv,ok,2,2,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_Adam_seed1011.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_Adam_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_Adam_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_Adam_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_Adam_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_Adam_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_Adam_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_Adam_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_Adam_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_Adam_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_AdamW_seed1011.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_AdamW_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_AdamW_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_AdamW_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_AdamW_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_AdamW_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_AdamW_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_AdamW_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_AdamW_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_AdamW_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_Momentum_seed1011.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_Momentum_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_Momentum_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_Momentum_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_Momentum_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_Momentum_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_Momentum_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_Momentum_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_Momentum_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_Momentum_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_seed1011.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_seed1213.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_seed123.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_seed1415.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_seed1617.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_seed1819.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_seed2021.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_seed42.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_seed456.csv,ok,10,10,0,0,imputed_only
init_ablation,InitAblation_xavier_uniform_SGD_seed789.csv,ok,10,10,0,0,imputed_only
init_ablation,initialization_ablation_summary.csv,ok,6,6,0,0,imputed_only
label_noise,label_noise_results_cifar10_resnet18.csv,ok,200,50,784,0,imputed_only
label_noise,label_noise_results_mnist_mlp.csv,ok,8,2,16,0,imputed_only
lr_ablation,SGD_lr1.0e-02_seed1011.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-02_seed1213.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-02_seed123.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-02_seed1415.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-02_seed1617.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-02_seed1819.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-02_seed2021.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-02_seed42.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-02_seed456.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-02_seed789.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-03_seed1011.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-03_seed1213.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-03_seed123.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-03_seed1415.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-03_seed1617.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-03_seed1819.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-03_seed2021.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-03_seed42.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-03_seed456.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-03_seed789.csv,ok,2351,5,18827,0,imputed_only
lr_ablation,SGD_lr1.0e-04_seed1011.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr1.0e-04_seed1213.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr1.0e-04_seed123.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr1.0e-04_seed1415.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr1.0e-04_seed1617.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr1.0e-04_seed1819.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr1.0e-04_seed2021.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr1.0e-04_seed42.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr1.0e-04_seed456.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr1.0e-04_seed789.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-02_seed1011.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-02_seed1213.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-02_seed123.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-02_seed1415.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-02_seed1617.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-02_seed1819.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-02_seed2021.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-02_seed42.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-02_seed456.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-02_seed789.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-03_seed1011.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-03_seed1213.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-03_seed123.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-03_seed1415.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-03_seed1617.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-03_seed1819.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-03_seed2021.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-03_seed42.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-03_seed456.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-03_seed789.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-04_seed1011.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-04_seed1213.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-04_seed123.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-04_seed1415.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-04_seed1617.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-04_seed1819.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-04_seed2021.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-04_seed42.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-04_seed456.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_lr3.0e-04_seed789.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-02_seed1011.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-02_seed1213.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-02_seed123.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-02_seed1415.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-02_seed1617.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-02_seed1819.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-02_seed2021.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-02_seed42.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-02_seed456.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-02_seed789.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-03_seed1011.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-03_seed1213.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-03_seed123.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-03_seed1415.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-03_seed1617.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-03_seed1819.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-03_seed2021.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-03_seed42.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-03_seed456.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-03_seed789.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-04_seed1011.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-04_seed1213.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-04_seed123.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-04_seed1415.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-04_seed1617.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-04_seed1819.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-04_seed2021.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-04_seed42.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-04_seed456.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr1.0e-04_seed789.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-02_seed1011.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-02_seed1213.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-02_seed123.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-02_seed1415.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-02_seed1617.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-02_seed1819.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-02_seed2021.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-02_seed42.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-02_seed456.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-02_seed789.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-03_seed1011.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-03_seed1213.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-03_seed123.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-03_seed1415.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-03_seed1617.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-03_seed1819.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-03_seed2021.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-03_seed42.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-03_seed456.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-03_seed789.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-04_seed1011.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-04_seed1213.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-04_seed123.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-04_seed1415.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-04_seed1617.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-04_seed1819.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-04_seed2021.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-04_seed42.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-04_seed456.csv,ok,4701,10,37642,0,imputed_only
lr_ablation,SGD_Momentum_lr3.0e-04_seed789.csv,ok,4701,10,37642,0,imputed_only
medical,Medical_MedicalSimpleCNN_AdaBound_seed1011.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_AdaBound_seed1213.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_AdaBound_seed123.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_AdaBound_seed1415.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_AdaBound_seed1617.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_AdaBound_seed1819.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_AdaBound_seed2021.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_AdaBound_seed42.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_AdaBound_seed456.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_AdaBound_seed789.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_Adam_seed1011.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_Adam_seed1213.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_Adam_seed123.csv,ok,3,3,4,0,imputed_only
medical,Medical_MedicalSimpleCNN_Adam_seed1415.csv,ok,3,3,4,0,imputed_only
