path,ok,rows,cols,na_cells,inf_cells,issue
experiments/lr_ablation/SGD_lr3.0e-04_seed456.csv,True,4701,20,37642,0,
experiments/lr_ablation/SGD_lr3.0e-04_seed789.csv,True,4701,20,37642,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed1011.csv,True,328,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed1213.csv,True,328,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed123.csv,True,328,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed1415.csv,True,328,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed1617.csv,True,328,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed1819.csv,True,328,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed2021.csv,True,328,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed42.csv,True,328,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed456.csv,True,328,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start0_seed789.csv,True,328,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed1011.csv,True,238,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed1213.csv,True,238,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed123.csv,True,238,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed1415.csv,True,238,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed1617.csv,True,238,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed1819.csv,True,238,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed2021.csv,True,238,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed42.csv,True,238,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed456.csv,True,238,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start1_seed789.csv,True,238,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start2_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed1011.csv,True,449,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed1213.csv,True,449,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed123.csv,True,449,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed1415.csv,True,449,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed1617.csv,True,449,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed1819.csv,True,449,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed2021.csv,True,449,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed42.csv,True,449,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed456.csv,True,449,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start3_seed789.csv,True,449,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed1011.csv,True,2842,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed1213.csv,True,2842,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed123.csv,True,2842,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed1415.csv,True,2842,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed1617.csv,True,2842,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed1819.csv,True,2842,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed2021.csv,True,2842,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed42.csv,True,2842,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed456.csv,True,2842,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start4_seed789.csv,True,2842,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed1011.csv,True,361,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed1213.csv,True,361,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed123.csv,True,361,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed1415.csv,True,361,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed1617.csv,True,361,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed1819.csv,True,361,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed2021.csv,True,361,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed42.csv,True,361,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed456.csv,True,361,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start5_seed789.csv,True,361,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed1011.csv,True,4432,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed1213.csv,True,4432,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed123.csv,True,4432,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed1415.csv,True,4432,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed1617.csv,True,4432,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed1819.csv,True,4432,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed2021.csv,True,4432,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed42.csv,True,4432,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed456.csv,True,4432,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start6_seed789.csv,True,4432,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed1011.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed1213.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed123.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed1415.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed1617.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed1819.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed2021.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed42.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed456.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start7_seed789.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start8_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start8_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start8_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start8_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start8_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start8_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start8_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start8_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start8_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start8_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start9_seed1011.csv,True,317,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start9_seed1213.csv,True,317,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start9_seed123.csv,True,317,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start9_seed1415.csv,True,317,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start9_seed1617.csv,True,317,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start9_seed1819.csv,True,317,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start9_seed2021.csv,True,317,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start9_seed42.csv,True,317,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start9_seed456.csv,True,317,5,0,0,
experiments/robustness/Robustness_Rosenbrock_Adam_start9_seed789.csv,True,317,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed1011.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed1213.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed123.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed1415.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed1617.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed1819.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed2021.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed42.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed456.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed789.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1011.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1213.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed123.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1415.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1617.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1819.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed2021.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed42.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed456.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed789.csv,True,4001,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1011.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1213.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed123.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1415.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1617.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1819.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed2021.csv,True,1,5,0,0,
experiments/robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed42.csv,True,1,5,0,0,
