experiment,file,rows,seed,max_epoch,n_epoch_points,max_iter,n_iter_points
lr_ablation,lr_ablation/SGD_lr3.0e-04_seed1819.csv,4701,1819.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_lr3.0e-04_seed2021.csv,4701,2021.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_lr3.0e-04_seed42.csv,4701,42.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_lr3.0e-04_seed456.csv,4701,456.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_lr3.0e-04_seed789.csv,4701,789.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-02_seed1011.csv,4701,1011.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-02_seed1213.csv,4701,1213.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-02_seed123.csv,4701,123.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-02_seed1415.csv,4701,1415.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-02_seed1617.csv,4701,1617.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-02_seed1819.csv,4701,1819.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-02_seed2021.csv,4701,2021.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-02_seed42.csv,4701,42.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-02_seed456.csv,4701,456.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-02_seed789.csv,4701,789.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-03_seed1011.csv,4701,1011.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-03_seed1213.csv,4701,1213.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-03_seed123.csv,4701,123.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-03_seed1415.csv,4701,1415.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-03_seed1617.csv,4701,1617.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-03_seed1819.csv,4701,1819.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-03_seed2021.csv,4701,2021.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-03_seed42.csv,4701,42.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-03_seed456.csv,4701,456.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-03_seed789.csv,4701,789.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-04_seed1011.csv,4701,1011.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-04_seed1213.csv,4701,1213.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-04_seed123.csv,4701,123.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-04_seed1415.csv,4701,1415.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-04_seed1617.csv,4701,1617.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-04_seed1819.csv,4701,1819.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-04_seed2021.csv,4701,2021.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-04_seed42.csv,4701,42.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-04_seed456.csv,4701,456.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr1.0e-04_seed789.csv,4701,789.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-02_seed1011.csv,4701,1011.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-02_seed1213.csv,4701,1213.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-02_seed123.csv,4701,123.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-02_seed1415.csv,4701,1415.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-02_seed1617.csv,4701,1617.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-02_seed1819.csv,4701,1819.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-02_seed2021.csv,4701,2021.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-02_seed42.csv,4701,42.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-02_seed456.csv,4701,456.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-02_seed789.csv,4701,789.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-03_seed1011.csv,4701,1011.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-03_seed1213.csv,4701,1213.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-03_seed123.csv,4701,123.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-03_seed1415.csv,4701,1415.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-03_seed1617.csv,4701,1617.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-03_seed1819.csv,4701,1819.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-03_seed2021.csv,4701,2021.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-03_seed42.csv,4701,42.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-03_seed456.csv,4701,456.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-03_seed789.csv,4701,789.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-04_seed1011.csv,4701,1011.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-04_seed1213.csv,4701,1213.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-04_seed123.csv,4701,123.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-04_seed1415.csv,4701,1415.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-04_seed1617.csv,4701,1617.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-04_seed1819.csv,4701,1819.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-04_seed2021.csv,4701,2021.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-04_seed42.csv,4701,42.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-04_seed456.csv,4701,456.0,10.0,10.0,,
lr_ablation,lr_ablation/SGD_Momentum_lr3.0e-04_seed789.csv,4701,789.0,10.0,10.0,,
medical,medical/Medical_MedicalSimpleCNN_AdaBound_seed1011.csv,3,1011.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdaBound_seed1213.csv,3,1213.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdaBound_seed123.csv,3,123.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdaBound_seed1415.csv,3,1415.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdaBound_seed1617.csv,3,1617.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdaBound_seed1819.csv,3,1819.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdaBound_seed2021.csv,3,2021.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdaBound_seed42.csv,3,42.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdaBound_seed456.csv,3,456.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdaBound_seed789.csv,3,789.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdamW_seed1011.csv,3,1011.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdamW_seed1213.csv,3,1213.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdamW_seed123.csv,3,123.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdamW_seed1415.csv,3,1415.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdamW_seed1617.csv,3,1617.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdamW_seed1819.csv,3,1819.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdamW_seed2021.csv,3,2021.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdamW_seed42.csv,3,42.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdamW_seed456.csv,3,456.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_AdamW_seed789.csv,3,789.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_Adam_seed1011.csv,3,1011.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_Adam_seed1213.csv,3,1213.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_Adam_seed123.csv,3,123.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_Adam_seed1415.csv,3,1415.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_Adam_seed1617.csv,3,1617.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_Adam_seed1819.csv,3,1819.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_Adam_seed2021.csv,3,2021.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_Adam_seed42.csv,3,42.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_Adam_seed456.csv,3,456.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_Adam_seed789.csv,3,789.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_LAMB_seed1011.csv,3,1011.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_LAMB_seed1213.csv,3,1213.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_LAMB_seed123.csv,3,123.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_LAMB_seed1415.csv,3,1415.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_LAMB_seed1617.csv,3,1617.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_LAMB_seed1819.csv,3,1819.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_LAMB_seed2021.csv,3,2021.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_LAMB_seed42.csv,3,42.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_LAMB_seed456.csv,3,456.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_LAMB_seed789.csv,3,789.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_RAdam_seed1011.csv,3,1011.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_RAdam_seed1213.csv,3,1213.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_RAdam_seed123.csv,3,123.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_RAdam_seed1415.csv,3,1415.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_RAdam_seed1617.csv,3,1617.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_RAdam_seed1819.csv,3,1819.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_RAdam_seed2021.csv,3,2021.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_RAdam_seed42.csv,3,42.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_RAdam_seed456.csv,3,456.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_RAdam_seed789.csv,3,789.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_SGD_Momentum_seed1011.csv,3,1011.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_SGD_Momentum_seed1213.csv,3,1213.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_SGD_Momentum_seed123.csv,3,123.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_SGD_Momentum_seed1415.csv,3,1415.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_SGD_Momentum_seed1617.csv,3,1617.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_SGD_Momentum_seed1819.csv,3,1819.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_SGD_Momentum_seed2021.csv,3,2021.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_SGD_Momentum_seed42.csv,3,42.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_SGD_Momentum_seed456.csv,3,456.0,3.0,3.0,,
medical,medical/Medical_MedicalSimpleCNN_SGD_Momentum_seed789.csv,3,789.0,3.0,3.0,,
medical,medical/Medical_UNet2D_AdamW_seed1011.csv,3,1011.0,3.0,3.0,,
medical,medical/Medical_UNet2D_AdamW_seed1213.csv,3,1213.0,3.0,3.0,,
medical,medical/Medical_UNet2D_AdamW_seed123.csv,3,123.0,3.0,3.0,,
medical,medical/Medical_UNet2D_AdamW_seed1415.csv,3,1415.0,3.0,3.0,,
medical,medical/Medical_UNet2D_AdamW_seed1617.csv,3,1617.0,3.0,3.0,,
medical,medical/Medical_UNet2D_AdamW_seed1819.csv,3,1819.0,3.0,3.0,,
medical,medical/Medical_UNet2D_AdamW_seed2021.csv,3,2021.0,3.0,3.0,,
medical,medical/Medical_UNet2D_AdamW_seed42.csv,3,42.0,3.0,3.0,,
medical,medical/Medical_UNet2D_AdamW_seed456.csv,3,456.0,3.0,3.0,,
medical,medical/Medical_UNet2D_AdamW_seed789.csv,3,789.0,3.0,3.0,,
medical,medical/Medical_UNet2D_Adam_seed1011.csv,3,1011.0,3.0,3.0,,
medical,medical/Medical_UNet2D_Adam_seed1213.csv,3,1213.0,3.0,3.0,,
medical,medical/Medical_UNet2D_Adam_seed123.csv,3,123.0,3.0,3.0,,
medical,medical/Medical_UNet2D_Adam_seed1415.csv,3,1415.0,3.0,3.0,,
medical,medical/Medical_UNet2D_Adam_seed1617.csv,3,1617.0,3.0,3.0,,
medical,medical/Medical_UNet2D_Adam_seed1819.csv,3,1819.0,3.0,3.0,,
medical,medical/Medical_UNet2D_Adam_seed2021.csv,3,2021.0,3.0,3.0,,
medical,medical/Medical_UNet2D_Adam_seed42.csv,3,42.0,3.0,3.0,,
medical,medical/Medical_UNet2D_Adam_seed456.csv,3,456.0,3.0,3.0,,
medical,medical/Medical_UNet2D_Adam_seed789.csv,3,789.0,3.0,3.0,,
medical,medical/Medical_UNet2D_SGD_Momentum_seed1011.csv,3,1011.0,3.0,3.0,,
medical,medical/Medical_UNet2D_SGD_Momentum_seed1213.csv,3,1213.0,3.0,3.0,,
medical,medical/Medical_UNet2D_SGD_Momentum_seed123.csv,3,123.0,3.0,3.0,,
medical,medical/Medical_UNet2D_SGD_Momentum_seed1415.csv,3,1415.0,3.0,3.0,,
medical,medical/Medical_UNet2D_SGD_Momentum_seed1617.csv,3,1617.0,3.0,3.0,,
medical,medical/Medical_UNet2D_SGD_Momentum_seed1819.csv,3,1819.0,3.0,3.0,,
medical,medical/Medical_UNet2D_SGD_Momentum_seed2021.csv,3,2021.0,3.0,3.0,,
medical,medical/Medical_UNet2D_SGD_Momentum_seed42.csv,3,42.0,3.0,3.0,,
medical,medical/Medical_UNet2D_SGD_Momentum_seed456.csv,3,456.0,3.0,3.0,,
medical,medical/Medical_UNet2D_SGD_Momentum_seed789.csv,3,789.0,3.0,3.0,,
missing_ablations,missing_ablations/data_augmentation_ablation.csv,20,,,,,
missing_ablations,missing_ablations/dropout_ablation.csv,50,,,,,
missing_ablations,missing_ablations/gradient_clipping_ablation.csv,50,,,,,
missing_ablations,missing_ablations/label_smoothing_ablation.csv,50,,,,,
missing_ablations,missing_ablations/model_architecture_ablation.csv,50,,,,,
mnist,mnist/mnist_results.csv,36,,2.0,1.0,,
mnist,mnist/MNIST_SimpleMLP_AdaBound_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_AdaBound_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_AdaBound_seed456.csv,2,456.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_AdamW_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_AdamW_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_AdamW_seed456.csv,2,456.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_Adam_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_Adam_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_Adam_seed456.csv,2,456.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_AMSGrad_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_AMSGrad_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_AMSGrad_seed456.csv,2,456.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_LAMB_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_LAMB_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_LAMB_seed456.csv,2,456.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_Lookahead_Adam_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_Lookahead_Adam_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_Lookahead_Adam_seed456.csv,2,456.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_Lookahead_SGD_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_Lookahead_SGD_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_Lookahead_SGD_seed456.csv,2,456.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_RAdam_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_RAdam_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_RAdam_seed456.csv,2,456.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SAM_Adam_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SAM_Adam_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SAM_Adam_seed456.csv,2,456.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SAM_SGD_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SAM_SGD_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SAM_SGD_seed456.csv,2,456.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SGD_Momentum_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SGD_Momentum_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SGD_Momentum_seed456.csv,2,456.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SGD_seed123.csv,2,123.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SGD_seed42.csv,2,42.0,2.0,2.0,,
mnist,mnist/MNIST_SimpleMLP_SGD_seed456.csv,2,456.0,2.0,2.0,,
optimizer_comparison,optimizer_comparison/effect_sizes.csv,5,,,,,
optimizer_comparison,optimizer_comparison/optimizer_comparison_status.csv,1,,,,,
optimizer_comparison,optimizer_comparison/p_values.csv,5,,,,,
optimizer_comparison,optimizer_comparison/win_loss_matrix.csv,5,,,,,
resnet,resnet/ResNet18_CIFAR10_Adam_seed1011.csv,20,1011.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_Adam_seed1213.csv,20,1213.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_Adam_seed123.csv,20,123.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_Adam_seed1415.csv,20,1415.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_Adam_seed1617.csv,20,1617.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_Adam_seed1819.csv,20,1819.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_Adam_seed2021.csv,20,2021.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_Adam_seed42.csv,20,42.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_Adam_seed456.csv,20,456.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_Adam_seed789.csv,20,789.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_SGD_Momentum_seed1011.csv,20,1011.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_SGD_Momentum_seed1213.csv,20,1213.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_SGD_Momentum_seed123.csv,20,123.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_SGD_Momentum_seed1415.csv,20,1415.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_SGD_Momentum_seed1617.csv,20,1617.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_SGD_Momentum_seed1819.csv,20,1819.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_SGD_Momentum_seed2021.csv,20,2021.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_SGD_Momentum_seed42.csv,20,42.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_SGD_Momentum_seed456.csv,20,456.0,20.0,20.0,,
resnet,resnet/ResNet18_CIFAR10_SGD_Momentum_seed789.csv,20,789.0,20.0,20.0,,
resnet,resnet/resnet_results.csv,200,,20.0,20.0,,
resnet,resnet/resnet_results_all_seeds.csv,200,,20.0,20.0,,
robustness,robustness/robustness_results.csv,500,,17724.0,12.0,20000.0,12.0
robustness,robustness/Robustness_Rosenbrock_Adam_start0_seed1011.csv,328,1011.0,,,327.0,328.0
robustness,robustness/Robustness_Rosenbrock_Adam_start0_seed1213.csv,328,1213.0,,,327.0,328.0
robustness,robustness/Robustness_Rosenbrock_Adam_start0_seed123.csv,328,123.0,,,327.0,328.0
robustness,robustness/Robustness_Rosenbrock_Adam_start0_seed1415.csv,328,1415.0,,,327.0,328.0
robustness,robustness/Robustness_Rosenbrock_Adam_start0_seed1617.csv,328,1617.0,,,327.0,328.0
robustness,robustness/Robustness_Rosenbrock_Adam_start0_seed1819.csv,328,1819.0,,,327.0,328.0
robustness,robustness/Robustness_Rosenbrock_Adam_start0_seed2021.csv,328,2021.0,,,327.0,328.0
robustness,robustness/Robustness_Rosenbrock_Adam_start0_seed42.csv,328,42.0,,,327.0,328.0
robustness,robustness/Robustness_Rosenbrock_Adam_start0_seed456.csv,328,456.0,,,327.0,328.0
robustness,robustness/Robustness_Rosenbrock_Adam_start0_seed789.csv,328,789.0,,,327.0,328.0
robustness,robustness/Robustness_Rosenbrock_Adam_start1_seed1011.csv,238,1011.0,,,237.0,238.0
robustness,robustness/Robustness_Rosenbrock_Adam_start1_seed1213.csv,238,1213.0,,,237.0,238.0
robustness,robustness/Robustness_Rosenbrock_Adam_start1_seed123.csv,238,123.0,,,237.0,238.0
robustness,robustness/Robustness_Rosenbrock_Adam_start1_seed1415.csv,238,1415.0,,,237.0,238.0
robustness,robustness/Robustness_Rosenbrock_Adam_start1_seed1617.csv,238,1617.0,,,237.0,238.0
robustness,robustness/Robustness_Rosenbrock_Adam_start1_seed1819.csv,238,1819.0,,,237.0,238.0
robustness,robustness/Robustness_Rosenbrock_Adam_start1_seed2021.csv,238,2021.0,,,237.0,238.0
robustness,robustness/Robustness_Rosenbrock_Adam_start1_seed42.csv,238,42.0,,,237.0,238.0
robustness,robustness/Robustness_Rosenbrock_Adam_start1_seed456.csv,238,456.0,,,237.0,238.0
robustness,robustness/Robustness_Rosenbrock_Adam_start1_seed789.csv,238,789.0,,,237.0,238.0
robustness,robustness/Robustness_Rosenbrock_Adam_start2_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start2_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start2_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start2_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start2_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start2_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start2_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start2_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start2_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start2_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start3_seed1011.csv,449,1011.0,,,448.0,449.0
robustness,robustness/Robustness_Rosenbrock_Adam_start3_seed1213.csv,449,1213.0,,,448.0,449.0
robustness,robustness/Robustness_Rosenbrock_Adam_start3_seed123.csv,449,123.0,,,448.0,449.0
robustness,robustness/Robustness_Rosenbrock_Adam_start3_seed1415.csv,449,1415.0,,,448.0,449.0
robustness,robustness/Robustness_Rosenbrock_Adam_start3_seed1617.csv,449,1617.0,,,448.0,449.0
robustness,robustness/Robustness_Rosenbrock_Adam_start3_seed1819.csv,449,1819.0,,,448.0,449.0
robustness,robustness/Robustness_Rosenbrock_Adam_start3_seed2021.csv,449,2021.0,,,448.0,449.0
robustness,robustness/Robustness_Rosenbrock_Adam_start3_seed42.csv,449,42.0,,,448.0,449.0
robustness,robustness/Robustness_Rosenbrock_Adam_start3_seed456.csv,449,456.0,,,448.0,449.0
robustness,robustness/Robustness_Rosenbrock_Adam_start3_seed789.csv,449,789.0,,,448.0,449.0
robustness,robustness/Robustness_Rosenbrock_Adam_start4_seed1011.csv,2842,1011.0,,,2841.0,2842.0
robustness,robustness/Robustness_Rosenbrock_Adam_start4_seed1213.csv,2842,1213.0,,,2841.0,2842.0
robustness,robustness/Robustness_Rosenbrock_Adam_start4_seed123.csv,2842,123.0,,,2841.0,2842.0
robustness,robustness/Robustness_Rosenbrock_Adam_start4_seed1415.csv,2842,1415.0,,,2841.0,2842.0
robustness,robustness/Robustness_Rosenbrock_Adam_start4_seed1617.csv,2842,1617.0,,,2841.0,2842.0
robustness,robustness/Robustness_Rosenbrock_Adam_start4_seed1819.csv,2842,1819.0,,,2841.0,2842.0
