path,experiment,rows,status,nan_cells,inf_cells,max_abs_numeric,has_axis,has_loss_like
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_Momentum_seed2021.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_Momentum_seed42.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_Momentum_seed456.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_Momentum_seed789.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_seed1011.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_seed1213.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_seed123.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_seed1415.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_seed1617.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_seed1819.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_seed2021.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_seed42.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_seed456.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_normal_small_SGD_seed789.csv,init_ablation,10,ok,0,0,11.35,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_AdamW_seed1011.csv,init_ablation,10,ok,0,0,94.53,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_AdamW_seed1213.csv,init_ablation,10,ok,0,0,94.97,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_AdamW_seed123.csv,init_ablation,10,ok,0,0,95.03,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_AdamW_seed1415.csv,init_ablation,10,ok,0,0,94.41,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_AdamW_seed1617.csv,init_ablation,10,ok,0,0,94.4,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_AdamW_seed1819.csv,init_ablation,10,ok,0,0,94.72,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_AdamW_seed2021.csv,init_ablation,10,ok,0,0,95.23,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_AdamW_seed42.csv,init_ablation,10,ok,0,0,94.52,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_AdamW_seed456.csv,init_ablation,10,ok,0,0,94.07,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_AdamW_seed789.csv,init_ablation,10,ok,0,0,94.09666666666666,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_Adam_seed1011.csv,init_ablation,10,ok,0,0,94.52,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_Adam_seed1213.csv,init_ablation,10,ok,0,0,94.85,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_Adam_seed123.csv,init_ablation,10,ok,0,0,95.19,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_Adam_seed1415.csv,init_ablation,10,ok,0,0,94.32,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_Adam_seed1617.csv,init_ablation,10,ok,0,0,93.95,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_Adam_seed1819.csv,init_ablation,10,ok,0,0,94.02,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_Adam_seed2021.csv,init_ablation,10,ok,0,0,95.25,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_Adam_seed42.csv,init_ablation,10,ok,0,0,94.63,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_Adam_seed456.csv,init_ablation,10,ok,0,0,94.29,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_Adam_seed789.csv,init_ablation,10,ok,0,0,94.73,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_Momentum_seed1011.csv,init_ablation,10,ok,0,0,94.58,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_Momentum_seed1213.csv,init_ablation,10,ok,0,0,95.6,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_Momentum_seed123.csv,init_ablation,10,ok,0,0,95.52,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_Momentum_seed1415.csv,init_ablation,10,ok,0,0,95.17,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_Momentum_seed1617.csv,init_ablation,10,ok,0,0,95.13,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_Momentum_seed1819.csv,init_ablation,10,ok,0,0,95.54,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_Momentum_seed2021.csv,init_ablation,10,ok,0,0,95.73,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_Momentum_seed42.csv,init_ablation,10,ok,0,0,95.27,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_Momentum_seed456.csv,init_ablation,10,ok,0,0,95.93,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_Momentum_seed789.csv,init_ablation,10,ok,0,0,95.05,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_seed1011.csv,init_ablation,10,ok,0,0,37.62,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_seed1213.csv,init_ablation,10,ok,0,0,38.95,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_seed123.csv,init_ablation,10,ok,0,0,38.76,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_seed1415.csv,init_ablation,10,ok,0,0,39.51,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_seed1617.csv,init_ablation,10,ok,0,0,40.87,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_seed1819.csv,init_ablation,10,ok,0,0,40.39,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_seed2021.csv,init_ablation,10,ok,0,0,35.71,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_seed42.csv,init_ablation,10,ok,0,0,37.18,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_seed456.csv,init_ablation,10,ok,0,0,39.42,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_uniform_small_SGD_seed789.csv,init_ablation,10,ok,0,0,35.45,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_AdamW_seed1011.csv,init_ablation,10,ok,0,0,95.76,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_AdamW_seed1213.csv,init_ablation,10,ok,0,0,96.1,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_AdamW_seed123.csv,init_ablation,10,ok,0,0,96.06,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_AdamW_seed1415.csv,init_ablation,10,ok,0,0,95.59,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_AdamW_seed1617.csv,init_ablation,10,ok,0,0,95.19,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_AdamW_seed1819.csv,init_ablation,10,ok,0,0,95.32,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_AdamW_seed2021.csv,init_ablation,10,ok,0,0,95.98,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_AdamW_seed42.csv,init_ablation,10,ok,0,0,95.82,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_AdamW_seed456.csv,init_ablation,10,ok,0,0,95.28,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_AdamW_seed789.csv,init_ablation,10,ok,0,0,95.92,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_Adam_seed1011.csv,init_ablation,10,ok,0,0,95.81,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_Adam_seed1213.csv,init_ablation,10,ok,0,0,96.3,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_Adam_seed123.csv,init_ablation,10,ok,0,0,96.08,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_Adam_seed1415.csv,init_ablation,10,ok,0,0,95.2,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_Adam_seed1617.csv,init_ablation,10,ok,0,0,95.32,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_Adam_seed1819.csv,init_ablation,10,ok,0,0,94.85,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_Adam_seed2021.csv,init_ablation,10,ok,0,0,95.8,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_Adam_seed42.csv,init_ablation,10,ok,0,0,95.75,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_Adam_seed456.csv,init_ablation,10,ok,0,0,95.41,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_Adam_seed789.csv,init_ablation,10,ok,0,0,95.91,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_Momentum_seed1011.csv,init_ablation,10,ok,0,0,95.62,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_Momentum_seed1213.csv,init_ablation,10,ok,0,0,96.28,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_Momentum_seed123.csv,init_ablation,10,ok,0,0,96.25,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_Momentum_seed1415.csv,init_ablation,10,ok,0,0,96.01,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_Momentum_seed1617.csv,init_ablation,10,ok,0,0,95.61,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_Momentum_seed1819.csv,init_ablation,10,ok,0,0,96.0,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_Momentum_seed2021.csv,init_ablation,10,ok,0,0,96.18,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_Momentum_seed42.csv,init_ablation,10,ok,0,0,95.69,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_Momentum_seed456.csv,init_ablation,10,ok,0,0,95.34,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_Momentum_seed789.csv,init_ablation,10,ok,0,0,95.23,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_seed1011.csv,init_ablation,10,ok,0,0,65.19,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_seed1213.csv,init_ablation,10,ok,0,0,68.34,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_seed123.csv,init_ablation,10,ok,0,0,62.82,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_seed1415.csv,init_ablation,10,ok,0,0,62.035,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_seed1617.csv,init_ablation,10,ok,0,0,60.62166666666667,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_seed1819.csv,init_ablation,10,ok,0,0,66.28,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_seed2021.csv,init_ablation,10,ok,0,0,67.1,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_seed42.csv,init_ablation,10,ok,0,0,71.01,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_seed456.csv,init_ablation,10,ok,0,0,61.15,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_normal_SGD_seed789.csv,init_ablation,10,ok,0,0,63.98,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_AdamW_seed1011.csv,init_ablation,10,ok,0,0,94.80166666666666,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_AdamW_seed1213.csv,init_ablation,10,ok,0,0,95.77,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_AdamW_seed123.csv,init_ablation,10,ok,0,0,95.49,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_AdamW_seed1415.csv,init_ablation,10,ok,0,0,95.66,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_AdamW_seed1617.csv,init_ablation,10,ok,0,0,95.55,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_AdamW_seed1819.csv,init_ablation,10,ok,0,0,95.26,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_AdamW_seed2021.csv,init_ablation,10,ok,0,0,95.85,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_AdamW_seed42.csv,init_ablation,10,ok,0,0,95.54,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_AdamW_seed456.csv,init_ablation,10,ok,0,0,95.83,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_AdamW_seed789.csv,init_ablation,10,ok,0,0,94.91,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_Adam_seed1011.csv,init_ablation,10,ok,0,0,94.76,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_Adam_seed1213.csv,init_ablation,10,ok,0,0,96.19,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_Adam_seed123.csv,init_ablation,10,ok,0,0,95.23,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_Adam_seed1415.csv,init_ablation,10,ok,0,0,95.4,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_Adam_seed1617.csv,init_ablation,10,ok,0,0,95.34,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_Adam_seed1819.csv,init_ablation,10,ok,0,0,95.45,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_Adam_seed2021.csv,init_ablation,10,ok,0,0,95.65,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_Adam_seed42.csv,init_ablation,10,ok,0,0,95.51,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_Adam_seed456.csv,init_ablation,10,ok,0,0,96.08,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_Adam_seed789.csv,init_ablation,10,ok,0,0,94.97,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_Momentum_seed1011.csv,init_ablation,10,ok,0,0,95.43,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_Momentum_seed1213.csv,init_ablation,10,ok,0,0,96.55,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_Momentum_seed123.csv,init_ablation,10,ok,0,0,96.01,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_Momentum_seed1415.csv,init_ablation,10,ok,0,0,95.93,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_Momentum_seed1617.csv,init_ablation,10,ok,0,0,95.45166666666668,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_Momentum_seed1819.csv,init_ablation,10,ok,0,0,96.14,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_Momentum_seed2021.csv,init_ablation,10,ok,0,0,95.63,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_Momentum_seed42.csv,init_ablation,10,ok,0,0,95.92,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_Momentum_seed456.csv,init_ablation,10,ok,0,0,96.04,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_Momentum_seed789.csv,init_ablation,10,ok,0,0,95.67,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_seed1011.csv,init_ablation,10,ok,0,0,69.33,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_seed1213.csv,init_ablation,10,ok,0,0,67.03,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_seed123.csv,init_ablation,10,ok,0,0,62.76,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_seed1415.csv,init_ablation,10,ok,0,0,62.07,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_seed1617.csv,init_ablation,10,ok,0,0,64.91,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_seed1819.csv,init_ablation,10,ok,0,0,65.82,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_seed2021.csv,init_ablation,10,ok,0,0,68.26,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_seed42.csv,init_ablation,10,ok,0,0,65.93,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_seed456.csv,init_ablation,10,ok,0,0,64.03,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\InitAblation_xavier_uniform_SGD_seed789.csv,init_ablation,10,ok,0,0,61.57,True,True
results_proposal_full_20260223_v2\experiments\init_ablation\initialization_ablation_summary.csv,init_ablation,24,ok,0,0,96.188,True,True
results_proposal_full_20260223_v2\experiments\label_noise\label_noise_results_cifar10_resnet18.csv,label_noise,200,has_nan,784,0,98.75555555555556,True,True
results_proposal_full_20260223_v2\experiments\label_noise\label_noise_results_mnist_mlp.csv,label_noise,8,has_nan,16,0,97.68333333333334,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-02_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-02_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-02_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-02_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-02_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-02_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-02_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-02_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-02_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-02_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-03_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-03_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-03_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-03_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-03_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-03_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-03_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-03_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-03_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-03_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-04_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-04_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-04_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-04_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-04_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-04_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-04_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-04_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-04_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr1.0e-04_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-02_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-02_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-02_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-02_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-02_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-02_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-02_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-02_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-02_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-02_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed1011.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed1213.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed123.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed1415.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed1617.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed1819.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed2021.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed42.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed456.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
results_proposal_full_20260223_v2\experiments\lr_ablation\SGD_lr3.0e-03_seed789.csv,lr_ablation,4701,has_nan,37642,0,4690.0,True,True
