path,size_bytes,ok,width,height,channels,std,entropy,edge_density,nonwhite_ratio,md5,issue,optimizer
visualizations/static/2d_optimization/2d_convergence_rate_strict_by_optimizer.png,157999,True,3260,1452,3,30.737754821777344,1.6813859432127376,0.0188474961550812,0.1014217749159188,3b1bd0bd7eef7da1d1798dc2055a596d,low_entropy,Unknown
visualizations/static/2d_optimization/2d_final_loss_by_optimizer.png,132630,True,2952,1752,3,51.36285400390625,1.468186919304024,0.0258535347910556,0.2815951340164087,917fce59fcdd0034994b3a4d31a98b61,low_entropy,Unknown
visualizations/static/2d_optimization/2d_rastrigin_grad_norm_convergence.png,448561,True,2952,1752,3,29.952083587646484,2.618079767968237,0.0588504736360149,0.4735209702268255,b9f70bed191ac97bb7273c87c290d907,,Unknown
visualizations/static/2d_optimization/2d_rastrigin_loss_convergence.png,137565,True,2952,1752,3,31.45026397705078,1.823239122081568,0.0248063382460308,0.5792998091225204,94574f8bc3342bea4a1a753c2d58f88a,low_entropy,Unknown
visualizations/static/2d_optimization/2d_rastrigin_trajectory_overlay.png,134778,True,2352,2052,3,20.389062881469727,0.4044565289804233,0.0225097714524406,0.0294813588203312,af6908f586e1d8592d2e6b89296e66cd,low_entropy,Unknown
visualizations/static/2d_optimization/2d_rosenbrock_grad_norm_convergence.png,318681,True,2952,1752,3,28.12854385375977,2.533835691908399,0.0407503696897699,0.4569090996275259,8922ba7d3328a618158eedcb354b9fc0,,Unknown
visualizations/static/2d_optimization/2d_rosenbrock_loss_convergence.png,474310,True,2952,1752,3,29.532676696777344,2.4534056031119325,0.058046127693012,0.4020180962368984,04171c560aeb910434caec89d0218f5c,,Unknown
visualizations/static/2d_optimization/2d_rosenbrock_trajectory_overlay.png,334650,True,2352,2052,3,22.89591407775879,0.6867360329977352,0.036581823275119,0.0536739915264351,ef07b7ae28858c80dc56a1ecca92c96c,low_entropy,Unknown
visualizations/static/ablation/ablation_convergence_profile.png,179232,True,2952,1752,3,24.35249137878418,0.5830263475364565,0.0301227555654551,0.0466677262377646,1cf54a0888220b779321d9aa46a43222,low_entropy,Unknown
visualizations/static/ablation/ablation_convergence_rate.png,139335,True,2652,1452,3,37.42125701904297,1.0359569413091911,0.0322325476068791,0.1571232169494201,af5ffdca80d6f4455385d1a49cbf7fad,low_entropy,Unknown
visualizations/static/ablation/ablation_convergence_rate_strict.png,137576,True,2652,1452,3,31.639650344848636,0.7789779317409743,0.0312028657616892,0.0870848551329834,27e9cd95a042fa93558810cab6149c44,low_entropy,Unknown
visualizations/static/ablation/ablation_final_loss_by_optimizer.png,117098,True,2652,1452,3,40.27702331542969,1.200045992044093,0.0296322438702117,0.2428132621982889,0c45f2a89ba327c41950166af9ecbedf,low_entropy,Unknown
visualizations/static/ablation/ablation_iterations_by_optimizer.png,111539,True,2652,1452,3,58.93230438232422,1.5224765873096515,0.0333642887118822,0.4581918007720146,e33650266e8665aff3773ee91127745f,low_entropy,Unknown
visualizations/static/ablation/ablation_loss_convergence.png,431568,True,2952,1752,3,32.53225326538086,3.6027185143666878,0.053378600994914,0.580173181868805,7e8b2639e56c9bbe256137548bafa69d,,Unknown
visualizations/static/robustness/robustness_convergence_rate.png,124875,True,2352,1452,3,43.28110885620117,1.2781244643226932,0.0338385009651243,0.1848775322801296,db84f1dfc79fea33b9d56778f9949200,low_entropy,Unknown
visualizations/static/robustness/robustness_final_loss_by_optimizer.png,114083,True,2352,1452,3,41.56121826171875,1.428824423404444,0.032461383313656,0.3845689618822736,67d4c4186cfc344d769e93fc080fbbb3,low_entropy,Unknown
visualizations/static/robustness/robustness_grad_norm_convergence.png,244651,True,2952,1752,3,34.889007568359375,0.959194975958385,0.0362843161822029,0.104786361077081,3b2c42e5702b3139ce300e209603da14,low_entropy,Unknown
visualizations/static/robustness/robustness_iterations_to_convergence.png,134340,True,2352,1452,3,36.16999816894531,0.8622196615449006,0.0355295182811416,0.0943403187721369,ee441eaa933fd2e41ab69ea0b14aa295,low_entropy,Unknown
visualizations/static/robustness/robustness_loss_convergence.png,315964,True,2952,1752,3,47.73794555664063,3.301569662965331,0.1125651210850008,0.5338473026568166,56b38006ff40115c8cd87ca9d7617352,,Unknown
visualizations/static/robustness/robustness_start_point_sensitivity.png,355341,True,2952,1752,3,27.754657745361328,0.7676306661860909,0.0371099308881216,0.0671015935330586,f22e921f2824be303be25a964dad7063,low_entropy,Unknown
visualizations/static/sam_sensitivity/sam_all_metrics.png,306742,True,5952,1476,3,24.16387367248535,0.6634062060545282,0.0414822646210333,0.0564682318530174,6cfe0d70ec1e2c0ad841f629dad8082b,low_entropy,Unknown
visualizations/static/sam_sensitivity/sam_rho_sweep.png,126198,True,2652,1452,3,25.116331100463867,0.6054567958307886,0.0360915822145768,0.0514614989882369,87beed5f6998e97dc06167f2bc9e0e15,low_entropy,Unknown
visualizations/static/sam_sensitivity/sam_test_accuracy_by_epoch.png,328456,True,2952,1752,3,24.329713821411133,0.95873729559554,0.0370786078009181,0.0829773715830765,794c2f15bb54db7c16da30bb0dbc4796,low_entropy,Unknown
visualizations/static/sam_sensitivity/sam_train_loss_by_epoch.png,174003,True,2952,1752,3,20.75316429138184,0.5182905332871733,0.0249714611872146,0.0408944172204279,99410d26367551451bc7add8c37fabad,low_entropy,Unknown
