dataset,model,optimizer,seed,final_test_acc,final_loss,run_signature,completed
Robustness,Rosenbrock,SAM_Adam_start8,1213,,0.0051475116051733,3750744133e882dc55dfc4152ee339b8518b4ea800e24312b53c79db4b0a1af3,True
Robustness,Rosenbrock,SAM_Adam_start9,1213,,0.0182060748338699,bb77f2714f6b16d04fb7584b0853550d57b1b1c680aaacc37f15b2ce02563348,True
Robustness,Rosenbrock,SGD_start0,1415,,2.780428171157837,e9b46ecaafa866c71a34f4fb1cd72f691337695b0af49446192b93e70cfb5512,True
Robustness,Rosenbrock,SGD_start1,1415,,11.840588569641112,d2353d1593fb6e6155912b42ac809a152ef4917fd118e58fc86fb2e60349cefd,True
Robustness,Rosenbrock,SGD_start2,1415,,18.110727310180664,900d057861ef2f6f368ba778fc3785c3f91f135d766c0dde0e6b2990c23827c7,True
Robustness,Rosenbrock,SGD_start3,1415,,4.150002479553223,039d5208619f5500248859392dc08fbc1f05ae3ea8d04a7853eb1d0bb8876247,True
Robustness,Rosenbrock,SGD_start4,1415,,9.041449546813965,34ab1b4886c2c6cf09774ef5fb0a405fb5f804d7c1995b07fac9255793d3580b,True
Robustness,Rosenbrock,SGD_start5,1415,,7.245743274688721,89206294fad994d61032b2b6907cc9c1f327bd06191fbbab1967d01903ec6ae5,True
Robustness,Rosenbrock,SGD_start6,1415,,17.240400314331055,c122879aac81b28db030517efb7fd8fa9c4a62a69b984e63a6c2fd2fcd945e06,True
Robustness,Rosenbrock,SGD_start7,1415,,0.0,e4b73548ba899e0d8b9c29af584f0e9f6adc1394091b729c04fcaa986616c07b,True
Robustness,Rosenbrock,SGD_start8,1415,,9.32607650756836,027a19fb54947a57132aae93aba8230e731727a1c5f7cf8d295639495d3fb45c,True
Robustness,Rosenbrock,SGD_start9,1415,,3.51401686668396,4d669ff1f7e474c7450fbe7c29ecabe10f6970d27f92fa1ec158c14032a304b0,True
Robustness,Rosenbrock,SGD_Momentum_start0,1415,,337.47479248046875,fc3a34ac1c5572be2664484ad3120ca309f1ebd0b994c46ff16f8b04116c3512,True
Robustness,Rosenbrock,SGD_Momentum_start1,1415,,95.8613052368164,ff676698bcfdabb76c6cc74a81d61910b47c14e32877ff3c88bbd3924ab542f3,True
Robustness,Rosenbrock,SGD_Momentum_start2,1415,,1.4176344871520996,020bba18ea0d200bee936659a3feabd8690702bf25d3aa56f827714f6e2c6876,True
Robustness,Rosenbrock,SGD_Momentum_start3,1415,,217.53765869140625,6b874c00a7af12a263c55efcde09e3fd4e572df90bf4991e6adcf09eaab5c5da,True
Robustness,Rosenbrock,SGD_Momentum_start4,1415,,1103.9395751953125,356255d442fd27194f5a8796d38f045dfec0e99c5d948d297e636f96561c7a96,True
Robustness,Rosenbrock,SGD_Momentum_start5,1415,,36.43944549560547,61544ab0a7d5a3592fdedb719445c9c5ffd5152f5099d881876fcbc136d8f499,True
Robustness,Rosenbrock,SGD_Momentum_start6,1415,,209.0802459716797,8c33edeaf5a3202cd6e0f257ebbd2a0f592c94c8c70ccf608ca9de5ac92acce9,True
Robustness,Rosenbrock,SGD_Momentum_start7,1415,,0.0,3929eff03e48936d74d0b8242bddff4fc57c5724c284a03b432a3ba9e98cb53e,True
Robustness,Rosenbrock,SGD_Momentum_start8,1415,,15.128637313842772,1b082a0f53e3861178ef888e4be330cd53db19f15980bb1d1e98b888939ad0bd,True
Robustness,Rosenbrock,SGD_Momentum_start9,1415,,413.8355102539063,1476a31d17a646e0b9da137f46b839154ad6b043f94a725b0cf37381da56bb0e,True
Robustness,Rosenbrock,Adam_start0,1415,,9.942597534973174e-05,73171ea4e1a9a8c85e55bab5145c817ceb0151b265a3101e4fd3b863e2b2a0f7,True
Robustness,Rosenbrock,Adam_start1,1415,,9.858705016085878e-05,8ad05dd5d353155fb1352d69ed7a161e2aea3c6b99e617eafd527dc457d70987,True
Robustness,Rosenbrock,Adam_start2,1415,,9.824554581427948e-05,b618d4560148c79f11279ad137419894aa940a0ad6cfe806d4b6e65b319f4619,True
Robustness,Rosenbrock,Adam_start3,1415,,9.836264507612212e-05,13841a2a733bd4726de42cb12aa5d63af5288846abcbe6f776d1bf62dff4c36a,True
Robustness,Rosenbrock,Adam_start4,1415,,9.876355034066364e-05,4a4e6e32a49df1a93ce91683f3c1516ab54c2f4c88f4c89bd6ae4cb724fb01ad,True
Robustness,Rosenbrock,Adam_start5,1415,,9.952658729162069e-05,e71c931fe207ffb4574f9671e4c4daa370897daeafaaf50a2eb0d77c967c7ce1,True
Robustness,Rosenbrock,Adam_start6,1415,,9.722967661218718e-05,6cdc68501ee18b5d5c87f626b9ecfd303954f7cd22dee8965bf2de9c64499fad,True
Robustness,Rosenbrock,Adam_start7,1415,,0.0,dc40b1ef64aa93864c8bb4949d5ba85dcb406e49a19b596d004f0572977afc82,True
Robustness,Rosenbrock,Adam_start8,1415,,9.85797742032446e-05,95fa94427380f86a887f500ba47bc7cfc8639abb6b99b5ed5ae8d4f7343955d4,True
Robustness,Rosenbrock,Adam_start9,1415,,9.898183634504676e-05,9be86fca857892bdd1338ef915beddd7b1861f99c79310849e4a6ebb5334f3f6,True
Robustness,Rosenbrock,SAM_SGD_start0,1415,,1.517484188079834,946185596aac46e6fd31494f1aa61fea57170f262b992aacb2c4b2474629cae3,True
Robustness,Rosenbrock,SAM_SGD_start1,1415,,12.151025772094728,c7c18da1f93e70a9c89055ffb7550d0ee7edcf7df004dec82d04c5a7f84405be,True
Robustness,Rosenbrock,SAM_SGD_start2,1415,,18.10161018371582,18398811ad4d2b082eb98acefc9f36ecea63359f9e7ecabd6297efd15b2eb5f4,True
Robustness,Rosenbrock,SAM_SGD_start3,1415,,4.228602886199951,8fc1b76bcea2c5c185c91b26d2fb7890674208661b5436805e51c86805e5553e,True
Robustness,Rosenbrock,SAM_SGD_start4,1415,,8.757699966430664,0ab7faf1a475e290e5e474e404dedb66ecc3352fdf5d7182935f5d77c3856cce,True
Robustness,Rosenbrock,SAM_SGD_start5,1415,,6.807610034942627,fe038ecbf5f86becd2a6b676073caf82fcc3e990eee7d41312f8aad370d6190d,True
Robustness,Rosenbrock,SAM_SGD_start6,1415,,17.29350471496582,e2833a70ff73d3eefe07af1562a3dea384814a24c237cca83e882ac6fba5eb53,True
Robustness,Rosenbrock,SAM_SGD_start7,1415,,0.0,c22828dcb67e8fe275576e55e8a0275e81695d6b725cdb774e56e11f9ac4044b,True
Robustness,Rosenbrock,SAM_SGD_start8,1415,,6.4999542236328125,b340bc727b82e0eb3760e88634b4311df338dc6020fc3b25153aebe5b7fd508d,True
Robustness,Rosenbrock,SAM_SGD_start9,1415,,3.5983190536499023,bb19666dd4b36a46f42010b9321e051295a05554de32aed3b4aca7621315c33e,True
Robustness,Rosenbrock,SAM_Adam_start0,1415,,0.0027809687890112,5cc282f63f5b7a938574ddc40c08516c9e852c2788b9d50f35cb10c180ed6e9d,True
Robustness,Rosenbrock,SAM_Adam_start1,1415,,0.0027808540035039,5dfe67e984eafe315c1f159f2042f22ee3c3412a020856e2758260b24fc8e8fa,True
Robustness,Rosenbrock,SAM_Adam_start2,1415,,0.0160732809454202,a4daa27919acc9b79024cbebcc05c73a7fc8f878ede70159b581c6c2931267cc,True
Robustness,Rosenbrock,SAM_Adam_start3,1415,,0.0256984215229749,5b8d71dd12ade0f53197e790362b4c31c3287e497c0341280cf50da9246d8b39,True
Robustness,Rosenbrock,SAM_Adam_start4,1415,,0.0051579102873802,5525785555781c9d1030c5b4db2b03fee3ba6e92fa6cf3f8e4271a4fe89d8615,True
Robustness,Rosenbrock,SAM_Adam_start5,1415,,0.0061399433761835,30fd21be84cc378822ccf5872986fe8bb53d56cdd4a2c0d64171907c9a4a176a,True
Robustness,Rosenbrock,SAM_Adam_start6,1415,,0.0051258336752653,04813c100230eb29b4d0409fdbb4fe3f145048e7e35e89c0161258159bd4292b,True
Robustness,Rosenbrock,SAM_Adam_start7,1415,,0.0,7e07680bfee01b76787ce0065629d48afb757dcbf5c680d7fbe20999f829380d,True
Robustness,Rosenbrock,SAM_Adam_start8,1415,,0.0051475116051733,7d294d7607e6494a9368e010c9265783ab19c3dc7d523d0e4e2e2da2ed2aff52,True
Robustness,Rosenbrock,SAM_Adam_start9,1415,,0.0182060748338699,600b3b334a20cf2e336fa7cba356df5dfe042eb3fe90bde66c850366057c28a2,True
Robustness,Rosenbrock,SGD_start0,1617,,2.780428171157837,0b69d5b9143963b9cb649434917e099e89e0a27d3d9c9e32d985f92c64af39ca,True
Robustness,Rosenbrock,SGD_start1,1617,,11.840588569641112,6f4c8e92574a9b2764ba078a9ac5f340382801cd95bd247d118567880853a299,True
Robustness,Rosenbrock,SGD_start2,1617,,18.110727310180664,0748401a5fa115936dd172f3e1ea6a94a75a14937761570e4fb65425e49e2220,True
Robustness,Rosenbrock,SGD_start3,1617,,4.150002479553223,5d9278061e8c9af7286b8ef2b33b7d7c9ff2e0b97bcd574eeb24b655cfb8c087,True
Robustness,Rosenbrock,SGD_start4,1617,,9.041449546813965,3f96deffad22943aa55e325239a3d82bd4b9375490a450c6839efc4b0c125270,True
Robustness,Rosenbrock,SGD_start5,1617,,7.245743274688721,6ad0756c2ba95f11e3cb0a0e78b1983d99168943f736763af133efca78754cd9,True
Robustness,Rosenbrock,SGD_start6,1617,,17.240400314331055,0585aa414b48f59fb22f6ea13572bd99b3bea947d8eb6da1024a5643f69a418a,True
Robustness,Rosenbrock,SGD_start7,1617,,0.0,531f710627a4cfbc6d01d6a249372359cc1921c91e33ae0bb8bcd0070b551d31,True
Robustness,Rosenbrock,SGD_start8,1617,,9.32607650756836,8e6539b77129d9cd2c830a36e62765d86a7399534b7db74fbbedb42b143bfa59,True
Robustness,Rosenbrock,SGD_start9,1617,,3.51401686668396,156badd084420d6cd8f25d390efe3bd720cfe94f4491c3b181bd2a719fc2fbf9,True
Robustness,Rosenbrock,SGD_Momentum_start0,1617,,337.47479248046875,2e0408a63ed19fd5bc9ebb8c950aef26625cad64b3344778afb40272f3b8e6e2,True
Robustness,Rosenbrock,SGD_Momentum_start1,1617,,95.8613052368164,dad256042521ba309f6baee0a8376302578f2af1264811fac57e974ea554f005,True
Robustness,Rosenbrock,SGD_Momentum_start2,1617,,1.4176344871520996,23a6e4d19ab64f664f9c7535e79cee8b8cf119f28157d9505f87fe4be2dbece0,True
Robustness,Rosenbrock,SGD_Momentum_start3,1617,,217.53765869140625,7af54f659e693cfb25b4583981e60a564ef688349d1aac5ad31cd8e2278859f3,True
Robustness,Rosenbrock,SGD_Momentum_start4,1617,,1103.9395751953125,e4589bac297e6115486596a4fa3425d21160e6612f05353c42541a2344f987c9,True
Robustness,Rosenbrock,SGD_Momentum_start5,1617,,36.43944549560547,d0b686846bb32719c0d4d7b03c1757c822881ec300fee6f36214989af91082d0,True
Robustness,Rosenbrock,SGD_Momentum_start6,1617,,209.0802459716797,329da659f4e2cd652efb7f026e0a45c644816850ac032ed6a3bcdb2876d8a28a,True
Robustness,Rosenbrock,SGD_Momentum_start7,1617,,0.0,6303a23ca72aab79db8fdacba6e8941cebad3075ac74afd03c3fc2786c72ebc3,True
Robustness,Rosenbrock,SGD_Momentum_start8,1617,,15.128637313842772,7b9f0de2e249a223f27d4bd45455893ede9658853364deaca4de82a021eef33a,True
Robustness,Rosenbrock,SGD_Momentum_start9,1617,,413.8355102539063,2d2d0892d5670adee33956adfbc5ddcb498b2d52a7852af9341eb4eb288fade2,True
Robustness,Rosenbrock,Adam_start0,1617,,9.942597534973174e-05,290b5a78f72de67666a4ba7476d2232bf03eec34548b94eafc3ca5e7f68c530b,True
Robustness,Rosenbrock,Adam_start1,1617,,9.858705016085878e-05,200ea7ea41cb03a878f717b5790a9cfe3a6b0d9bd7a8982d233cf3cd69e154d1,True
Robustness,Rosenbrock,Adam_start2,1617,,9.824554581427948e-05,b8f7a5dfb5c3693e8bcb64014fbffde3adcacdbf0e2c5435f5eb833293f9cf96,True
Robustness,Rosenbrock,Adam_start3,1617,,9.836264507612212e-05,679e7c515c3b6498e6a788c4553285ea50dba228f71c4bbef0fe75b3eb357b7f,True
Robustness,Rosenbrock,Adam_start4,1617,,9.876355034066364e-05,3327e950a0eeeb5b4400a86c72919bacd6da600816d6de992fa14e75d16d6387,True
Robustness,Rosenbrock,Adam_start5,1617,,9.952658729162069e-05,0569086593319797a366d4a933aa7ee38c53d4a5c5db06ddfce0bb8ffef6140a,True
Robustness,Rosenbrock,Adam_start6,1617,,9.722967661218718e-05,4276bc096420e3a555feb1730ab4392a4e81a01efb992319a2fcbfbedd4b1385,True
Robustness,Rosenbrock,Adam_start7,1617,,0.0,8ee9efab91b070ef10907ed8bdb90a75b6d643618cfc3d7845dd5fc5a808b167,True
Robustness,Rosenbrock,Adam_start8,1617,,9.85797742032446e-05,a855b410bd0cf9e799ca55e32f773a8be329436c93535a184714945e56336d1c,True
Robustness,Rosenbrock,Adam_start9,1617,,9.898183634504676e-05,0560ee89b2cae202696ddf889806c3f32d272aac78fac0ba8028e5fd26223086,True
Robustness,Rosenbrock,SAM_SGD_start0,1617,,1.517484188079834,b7eaab229da8bfbcd0e9f49bebf4389b7474146db7a9bbb31148a95c7efc6d3c,True
Robustness,Rosenbrock,SAM_SGD_start1,1617,,12.151025772094728,1ddd973687a2ae0e4d9821a4fa412ef4477e4fadeccd68e0f78384dd6362cdf2,True
Robustness,Rosenbrock,SAM_SGD_start2,1617,,18.10161018371582,c1800b70b86fd9793bbd2e0201c9b999c88044fb4bc335c6e78e64678d48b74b,True
Robustness,Rosenbrock,SAM_SGD_start3,1617,,4.228602886199951,fbf1b8eb9f151f3e704adc7f5a412b64489374173a6d83e7558b951f2b036f5e,True
Robustness,Rosenbrock,SAM_SGD_start4,1617,,8.757699966430664,a88b679fb03e00352683c60e50c114068a8cbd789aa0c2672830e6f0b289b9dc,True
Robustness,Rosenbrock,SAM_SGD_start5,1617,,6.807610034942627,bb7318ed031a4a01421bbda57311431dc8bd905c7405797fba500beecc93b047,True
Robustness,Rosenbrock,SAM_SGD_start6,1617,,17.29350471496582,6b5e268ba05ef4c37704d78504d912db00f4b6b1d5102e531ba8d5013684f6af,True
Robustness,Rosenbrock,SAM_SGD_start7,1617,,0.0,1d79157a7c9d96366253de5d26ccf41bfff785e5f7212287a14d2be37977fa52,True
Robustness,Rosenbrock,SAM_SGD_start8,1617,,6.4999542236328125,9538702574ba16d1c936c5d29353887e33e0fc775e0a44c143453a662d8184d8,True
Robustness,Rosenbrock,SAM_SGD_start9,1617,,3.5983190536499023,b5bb2e241bd2f5b361ef6334a95c93a2307774bed796ce397b7a9c5469031597,True
Robustness,Rosenbrock,SAM_Adam_start0,1617,,0.0027809687890112,b8d45a6e7647ef0875fbb8d6528418ad81c2260871fec825bebcebb29dc74033,True
Robustness,Rosenbrock,SAM_Adam_start1,1617,,0.0027808540035039,3bcf5ab15a4404e490723b1922580b9bacaa214137829bfc9827aafdaf885401,True
Robustness,Rosenbrock,SAM_Adam_start2,1617,,0.0160732809454202,7716c6325c5e440d64c37775f665ed88590a1b066e22bd06c9ef448dbb225b8d,True
Robustness,Rosenbrock,SAM_Adam_start3,1617,,0.0256984215229749,f4080d7632b0bdd92aa838575fb23a1771c4ba75a43ba982a96005e5f7bc38aa,True
Robustness,Rosenbrock,SAM_Adam_start4,1617,,0.0051579102873802,a06278007ba1ae83a5b223f63b331b36c19956e3cd0d3284a24504aa1aab0fc5,True
Robustness,Rosenbrock,SAM_Adam_start5,1617,,0.0061399433761835,90b79703a636ec3f8c509dc5b6b33ee154715b4792498a51440e060ed87fa06b,True
Robustness,Rosenbrock,SAM_Adam_start6,1617,,0.0051258336752653,a38089f3655730852a8c65df20c289c321b58bb7cba1511883296015215c93f4,True
Robustness,Rosenbrock,SAM_Adam_start7,1617,,0.0,0c05fd80682b40bd29434d7b5cf4c0b1ed6c28d8bed0c43fb0c5889ae0fe3f21,True
Robustness,Rosenbrock,SAM_Adam_start8,1617,,0.0051475116051733,c9bd1add1d2692308e8b3e7ec384537a5a42b02de4649996f932dffcc544ff73,True
Robustness,Rosenbrock,SAM_Adam_start9,1617,,0.0182060748338699,e74f678ff254e0c9fe87bade2372ef75499022ae94617337db46c1d47a4445fc,True
Robustness,Rosenbrock,SGD_start0,1819,,2.780428171157837,96065cd1e9a7ea2a8af8404d8068a7ee8c670e7d367ff2fe03ea877a3bb8fb29,True
Robustness,Rosenbrock,SGD_start1,1819,,11.840588569641112,128716cec650d37004efc08589efa6ab22fb4a02dd9b31bb487912db9698df5b,True
Robustness,Rosenbrock,SGD_start2,1819,,18.110727310180664,1a57b7fbcdcb016878d07e41711cbac5d242464f29ca522371de8b7fd0a0cf93,True
Robustness,Rosenbrock,SGD_start3,1819,,4.150002479553223,49cfaf062926adde1c1b590b4e948f6f15178cf14d1691bde2094e8812e1a215,True
Robustness,Rosenbrock,SGD_start4,1819,,9.041449546813965,1371bd0226e91c133ee5a28b5e3efe5d866cf50f23b3365c7f374f5b3feefae8,True
Robustness,Rosenbrock,SGD_start5,1819,,7.245743274688721,ca446dbd895acc077fd8ce57205de938f73310af6ca66c02e02dc50fa927ba93,True
Robustness,Rosenbrock,SGD_start6,1819,,17.240400314331055,fa5c8381670730097262509e7d0771f3beee83ed9e8617eeff30c8ca69dbde35,True
Robustness,Rosenbrock,SGD_start7,1819,,0.0,daef80f1e5fd7463bd10b0bf08b0d6562d7b6c21550a60cba2a60b829916ab6b,True
Robustness,Rosenbrock,SGD_start8,1819,,9.32607650756836,ac4e2e46d87f95f8b625b69a3761e1e48b4e9e22f2e56c8411110c8a9e54d3ef,True
Robustness,Rosenbrock,SGD_start9,1819,,3.51401686668396,923f2dc5744cb33fdf1c9d4b8f286e94dfcf0b843ba47d5b4a59fd9a16f93e36,True
Robustness,Rosenbrock,SGD_Momentum_start0,1819,,337.47479248046875,64e7d4eedec336ff9268bc7b496dbe84c2119033bf571e317f86b99d58476881,True
Robustness,Rosenbrock,SGD_Momentum_start1,1819,,95.8613052368164,dbcd9f09f9d03328bf326a09e6e8ecff6d801d2092e2c1e3e86384b3b39761e4,True
Robustness,Rosenbrock,SGD_Momentum_start2,1819,,1.4176344871520996,027a24e49bffeb2292cd2d2bd4d3a53818566349fbecf4b555845d5840779e27,True
Robustness,Rosenbrock,SGD_Momentum_start3,1819,,217.53765869140625,dae094f405f2a79a3daaee9afd8257723afa98313d89ce6f149daacf57e7e15e,True
Robustness,Rosenbrock,SGD_Momentum_start4,1819,,1103.9395751953125,9f9210868dd5d4ec7ec56323509252d88886e39173c9e18579f3b3b550917e5a,True
Robustness,Rosenbrock,SGD_Momentum_start5,1819,,36.43944549560547,3329eaee7ca31efddbebed8a21d191264ecf9f0ed19cf37317e6439ed0dc20c5,True
Robustness,Rosenbrock,SGD_Momentum_start6,1819,,209.0802459716797,80ea8830e5a0002c90298d434a43e5bb5be659207b99285cd5d1c17e01695fa9,True
Robustness,Rosenbrock,SGD_Momentum_start7,1819,,0.0,31fddd92bb5508f6aeb6b4a49148ed56df1eee1903a00c8d17cc206dbf58a002,True
Robustness,Rosenbrock,SGD_Momentum_start8,1819,,15.128637313842772,83ad710a73ed92e328936da76d3fd6ad26c41e051bc486ecebeb13eddbe9cfff,True
Robustness,Rosenbrock,SGD_Momentum_start9,1819,,413.8355102539063,1779f91ef01f9063d962327736983d183a45110f17836a7b47f739fbd7e9d84b,True
Robustness,Rosenbrock,Adam_start0,1819,,9.942597534973174e-05,8f2a85c11aacc979b8116cd750cbcd8dc214f2ef4c00eeec1da608d7d9b29201,True
Robustness,Rosenbrock,Adam_start1,1819,,9.858705016085878e-05,422e80a2ab24e314ea585ab5fced1ed904b2c7b71890a518b4bfb1f7ecd83d7b,True
Robustness,Rosenbrock,Adam_start2,1819,,9.824554581427948e-05,6132584af4a4d36eba445ae0adee372d65854edec791ca8bc7548cc4098fc9f5,True
Robustness,Rosenbrock,Adam_start3,1819,,9.836264507612212e-05,c079c969982feef9ff54e2fc96cae61299e1dfa559d3b1f8324da290d5cd2fe0,True
Robustness,Rosenbrock,Adam_start4,1819,,9.876355034066364e-05,bd32d2410e3c9245ef0c1874768e3ae949b03bb69c21e866c4c49d5e022ef881,True
Robustness,Rosenbrock,Adam_start5,1819,,9.952658729162069e-05,7d37800a184bdac7dec7d9e34962896c8dbeea00aef21e4915d4397ee13ce4b9,True
Robustness,Rosenbrock,Adam_start6,1819,,9.722967661218718e-05,ecb5057de21274122066082cfe6385c5ea86076c15e6e853d01cc4940e0227df,True
Robustness,Rosenbrock,Adam_start7,1819,,0.0,99b658007659a7d55eed7c39e18ba72caf4cc9035a0d4e85f5c557124ab8e077,True
Robustness,Rosenbrock,Adam_start8,1819,,9.85797742032446e-05,ad1fca63649969a773dbf7993d36b12b992a200dbc8e2cb6f93aded10f9dedf5,True
Robustness,Rosenbrock,Adam_start9,1819,,9.898183634504676e-05,d78e606b5b1a882ef94d6b4799883634c59e53b9661587af6f35666ef8d520fc,True
Robustness,Rosenbrock,SAM_SGD_start0,1819,,1.517484188079834,db0505a527c5d331716bc1da4add970d181a494b43730b3aa60fab2160114fea,True
Robustness,Rosenbrock,SAM_SGD_start1,1819,,12.151025772094728,bb529a103d61b88c9581d302ad2c3793fc8fa59d94100f5f1b7bd0ec74506f6b,True
Robustness,Rosenbrock,SAM_SGD_start2,1819,,18.10161018371582,71eaba7a6139864116a0635ca834d5488e77d6783a5fb8a7e461f8d2ee3cd4d7,True
Robustness,Rosenbrock,SAM_SGD_start3,1819,,4.228602886199951,da57edb71ccdacd116846fcd53089938b4293e17f467b7d9435eff57a9e46d51,True
Robustness,Rosenbrock,SAM_SGD_start4,1819,,8.757699966430664,9cc326ec04c341dafa578ee794af1b677dc391414cbe3fe257b6ab04fc5b9c8a,True
Robustness,Rosenbrock,SAM_SGD_start5,1819,,6.807610034942627,346dbd380dc4fa3394ba15845f03302d36f14680a6df601165ea4e05b2dc7b4a,True
Robustness,Rosenbrock,SAM_SGD_start6,1819,,17.29350471496582,722f2bb1fe095e24101e8aa369b897c93020d6c5df644a2cf980c9a2a0612f41,True
Robustness,Rosenbrock,SAM_SGD_start7,1819,,0.0,09e68431f10a1c75fda0e730b114eee70d85a1fcd76465f0f34b8a1a13a132c1,True
Robustness,Rosenbrock,SAM_SGD_start8,1819,,6.4999542236328125,31e68b2a3eb0c9fc8be62c5cb05a3351591fe8a9481dbf7cde084a1d802ede49,True
Robustness,Rosenbrock,SAM_SGD_start9,1819,,3.5983190536499023,9a7b72b5ec2cd85a91c07a528ac89fc0b274d8abe1db22beb23dc892f9b7c533,True
Robustness,Rosenbrock,SAM_Adam_start0,1819,,0.0027809687890112,65dde62ca7641c13131b35ad667baa5eadf901032a0410567e1459c525189d9b,True
Robustness,Rosenbrock,SAM_Adam_start1,1819,,0.0027808540035039,6265d9ebad50357c260734463889b995aefa6927f047538e96d9c66bb5610b39,True
Robustness,Rosenbrock,SAM_Adam_start2,1819,,0.0160732809454202,86532ccc4735cf7fdd269071d6c6f2685dda6cef3e1acae35c3ccdc9568f756d,True
Robustness,Rosenbrock,SAM_Adam_start3,1819,,0.0256984215229749,1956bc92ed0a78c780c1846e9eaa658517ce1ffb15c1a4d9ade478f39eee6f18,True
Robustness,Rosenbrock,SAM_Adam_start4,1819,,0.0051579102873802,c98a05dc4921fcd2b7a855092ce1cd227a03660f376beb2a98244cb0995df3ee,True
Robustness,Rosenbrock,SAM_Adam_start5,1819,,0.0061399433761835,2fcd3a4fd59199b9845ca480e20c3b7cd96218d00cd2f37e522d68475f2db675,True
Robustness,Rosenbrock,SAM_Adam_start6,1819,,0.0051258336752653,9da454bdd2a937e717109b4ea43fcc2484ae286e4b42d4894ba24dba0557d93a,True
Robustness,Rosenbrock,SAM_Adam_start7,1819,,0.0,3c9b9d85e66c98f12f1780b002646566f2065bbbcd722a2e5f4cc71abccd3192,True
Robustness,Rosenbrock,SAM_Adam_start8,1819,,0.0051475116051733,24eb7f36677976d71dc0f6a813ed705572c1e41e000cad5db633126aeb53a098,True
Robustness,Rosenbrock,SAM_Adam_start9,1819,,0.0182060748338699,e9967ebd5c8039317795e0b5e6a08d622c08012469279caff566fb020b928a61,True
Robustness,Rosenbrock,SGD_start0,2021,,2.780428171157837,e8c5e9a14377bf70eab4109e38407479cb6526c63cce04d3e7716380db8b46a1,True
Robustness,Rosenbrock,SGD_start1,2021,,11.840588569641112,96ca9e4d139c4e2a2f7aedbcc6330e98b50b62724a797dc8bad68fc0a4e4b088,True
Robustness,Rosenbrock,SGD_start2,2021,,18.110727310180664,d8081e017dc033a978163a85a9e451649c3028a956e0bd1e4bf80d8b46ef71fd,True
Robustness,Rosenbrock,SGD_start3,2021,,4.150002479553223,bff775db2a25275d4df3904f3b70ff77591d41fdb4e4402ec90f17b2369213d3,True
Robustness,Rosenbrock,SGD_start4,2021,,9.041449546813965,46421af6ff617f9b9f46a436d71d1f5016ea5b351ba749093f5c8a7b2bdf24e1,True
Robustness,Rosenbrock,SGD_start5,2021,,7.245743274688721,84b7f21714b7e09208f281bf5a71348fe8b3e8e96ae653f895ce959c9256bee9,True
Robustness,Rosenbrock,SGD_start6,2021,,17.240400314331055,a30542c670fb1aec77882447f615ab1e164b9814750465f1806d14389713463b,True
Robustness,Rosenbrock,SGD_start7,2021,,0.0,1c81fc2afd0ae4f7eebed4f8e74b0b66dc5ce6a17e398c77e94aaaaec32e0ab4,True
Robustness,Rosenbrock,SGD_start8,2021,,9.32607650756836,b1a1d95d354e913510f56c3b1d30631c74e3e24e1190f417fe0512b525403d1a,True
Robustness,Rosenbrock,SGD_start9,2021,,3.51401686668396,3d429e968cdb3b33feba7a2b0a9cfb99b2f0f0a09167c5afb204ab64d150c3d0,True
Robustness,Rosenbrock,SGD_Momentum_start0,2021,,337.47479248046875,7192e691f831fa8a693af9569020e61ddc19f94f3e3c0045366401a3d6688308,True
Robustness,Rosenbrock,SGD_Momentum_start1,2021,,95.8613052368164,297cb072ce4eb4691ab569f5b8ddee47bf006e5e8f966284e8101afc1440dd60,True
Robustness,Rosenbrock,SGD_Momentum_start2,2021,,1.4176344871520996,eef7349381358f1b3b2b31d87d5720f8618ebe7a851df39c06711d7fc6b2536d,True
Robustness,Rosenbrock,SGD_Momentum_start3,2021,,217.53765869140625,f2f894ecbf7cf47244c970f29bfd450463181781d389db70960d4dd504075f64,True
Robustness,Rosenbrock,SGD_Momentum_start4,2021,,1103.9395751953125,962b1fcd2371e2638285b780b1d25636385ee7087ef67e944e0f0be29bdfb252,True
Robustness,Rosenbrock,SGD_Momentum_start5,2021,,36.43944549560547,1cf19661aac11ff4aa53d0afd86e041e75109193a1a8ca3b7bce337a48404bc9,True
Robustness,Rosenbrock,SGD_Momentum_start6,2021,,209.0802459716797,42de1db2ab9bee5e5e03dae21220c7c236c8864ec123c9b5703a8799b7aa4060,True
Robustness,Rosenbrock,SGD_Momentum_start7,2021,,0.0,67d14af6f50f5959b39974f5987c3644dc92f62cef4dba3371844440038d4f60,True
Robustness,Rosenbrock,SGD_Momentum_start8,2021,,15.128637313842772,2257eccd6545e2a0ce8227f6248592495eb038c0bb0dbaeea585f742ce0d0c93,True
Robustness,Rosenbrock,SGD_Momentum_start9,2021,,413.8355102539063,f94d333e26f0e819ce8050391d3cf98e3f97ea7b51eaa591c98bd6280f62ff24,True
Robustness,Rosenbrock,Adam_start0,2021,,9.942597534973174e-05,e6d39c3b03a514423014ae6219175dcf845cf7e33dc29015bc6b1246a6d94009,True
Robustness,Rosenbrock,Adam_start1,2021,,9.858705016085878e-05,8b885a6fccf865e8877767be5593f0ae66aaf92c23d11974cd29a8bf4be31db7,True
Robustness,Rosenbrock,Adam_start2,2021,,9.824554581427948e-05,756ec5c828c1225fc7d39d7769e3a8c55aff8e33b5b7065a3503053cd1b57ed1,True
